date,cryptocurrency_unscaled,cryptocurrency_monthly,isPartial,scale,cryptocurrency
2019-06-09,20,14.0,,0.14,2.8000000000000003
2019-06-10,24,14.0,,0.14,3.3600000000000003
2019-06-11,31,14.0,,0.14,4.340000000000001
2019-06-12,35,14.0,,0.14,4.9
2019-06-13,36,14.0,,0.14,5.040000000000001
2019-06-14,37,14.0,,0.14,5.180000000000001
2019-06-15,42,14.0,,0.14,5.880000000000001
2019-06-16,33,14.0,,0.14,4.62
2019-06-17,76,14.0,,0.14,10.64
2019-06-18,100,14.0,,0.14,14.000000000000002
2019-06-19,73,14.0,,0.14,10.22
2019-06-20,51,14.0,,0.14,7.140000000000001
2019-06-21,65,14.0,,0.14,9.100000000000001
2019-06-22,77,14.0,,0.14,10.780000000000001
2019-06-23,62,14.0,,0.14,8.680000000000001
2019-06-24,39,14.0,,0.14,5.460000000000001
2019-06-25,45,14.0,,0.14,6.300000000000001
2019-06-26,78,14.0,,0.14,10.920000000000002
2019-06-27,51,14.0,,0.14,7.140000000000001
2019-06-28,50,14.0,,0.14,7.000000000000001
2019-06-29,52,14.0,,0.14,7.280000000000001
2019-06-30,47,14.0,,0.14,6.580000000000001
2019-07-01,79,9.0,False,0.09,7.109999999999999
2019-07-02,95,9.0,,0.09,8.549999999999999
2019-07-03,80,9.0,,0.09,7.199999999999999
2019-07-04,75,9.0,,0.09,6.75
2019-07-05,71,9.0,,0.09,6.39
2019-07-06,54,9.0,,0.09,4.859999999999999
2019-07-07,61,9.0,,0.09,5.49
2019-07-08,60,9.0,,0.09,5.3999999999999995
2019-07-09,71,9.0,,0.09,6.39
2019-07-10,70,9.0,,0.09,6.3
2019-07-11,95,9.0,,0.09,8.549999999999999
2019-07-12,100,9.0,,0.09,9.0
2019-07-13,64,9.0,,0.09,5.76
2019-07-14,77,9.0,,0.09,6.93
2019-07-15,74,9.0,,0.09,6.66
2019-07-16,90,9.0,,0.09,8.1
2019-07-17,87,9.0,,0.09,7.83
2019-07-18,62,9.0,,0.09,5.58
2019-07-19,73,9.0,,0.09,6.569999999999999
2019-07-20,65,9.0,,0.09,5.85
2019-07-21,44,9.0,,0.09,3.96
2019-07-22,72,9.0,,0.09,6.4799999999999995
2019-07-23,68,9.0,,0.09,6.12
2019-07-24,59,9.0,,0.09,5.31
2019-07-25,45,9.0,,0.09,4.05
2019-07-26,56,9.0,,0.09,5.04
2019-07-27,50,9.0,,0.09,4.5
2019-07-28,54,9.0,,0.09,4.859999999999999
2019-07-29,47,9.0,,0.09,4.2299999999999995
2019-07-30,64,9.0,,0.09,5.76
2019-07-31,44,9.0,,0.09,3.96
2019-08-01,66,7.0,False,0.07,4.62
2019-08-02,95,7.0,,0.07,6.65
2019-08-03,99,7.0,,0.07,6.930000000000001
2019-08-04,87,7.0,,0.07,6.090000000000001
2019-08-05,98,7.0,,0.07,6.86
2019-08-06,72,7.0,,0.07,5.040000000000001
2019-08-07,83,7.0,,0.07,5.8100000000000005
2019-08-08,83,7.0,,0.07,5.8100000000000005
2019-08-09,94,7.0,,0.07,6.580000000000001
2019-08-10,80,7.0,,0.07,5.6000000000000005
2019-08-11,62,7.0,,0.07,4.340000000000001
2019-08-12,62,7.0,,0.07,4.340000000000001
2019-08-13,67,7.0,,0.07,4.69
2019-08-14,86,7.0,,0.07,6.0200000000000005
2019-08-15,92,7.0,,0.07,6.44
2019-08-16,77,7.0,,0.07,5.390000000000001
2019-08-17,90,7.0,,0.07,6.300000000000001
2019-08-18,35,7.0,,0.07,2.45
2019-08-19,63,7.0,,0.07,4.41
2019-08-20,54,7.0,,0.07,3.7800000000000002
2019-08-21,67,7.0,,0.07,4.69
2019-08-22,100,7.0,,0.07,7.000000000000001
2019-08-23,70,7.0,,0.07,4.9
2019-08-24,43,7.0,,0.07,3.0100000000000002
2019-08-25,36,7.0,,0.07,2.5200000000000005
2019-08-26,77,7.0,,0.07,5.390000000000001
2019-08-27,59,7.0,,0.07,4.130000000000001
2019-08-28,59,7.0,,0.07,4.130000000000001
2019-08-29,86,7.0,,0.07,6.0200000000000005
2019-08-30,52,7.0,,0.07,3.6400000000000006
2019-08-31,61,7.0,,0.07,4.2700000000000005
2019-09-01,50,6.0,False,0.06,3.0
2019-09-02,63,6.0,,0.06,3.78
2019-09-03,43,6.0,,0.06,2.58
2019-09-04,69,6.0,,0.06,4.14
2019-09-05,59,6.0,,0.06,3.54
2019-09-06,51,6.0,,0.06,3.06
2019-09-07,63,6.0,,0.06,3.78
2019-09-08,42,6.0,,0.06,2.52
2019-09-09,61,6.0,,0.06,3.6599999999999997
2019-09-10,36,6.0,,0.06,2.16
2019-09-11,54,6.0,,0.06,3.2399999999999998
2019-09-12,62,6.0,,0.06,3.7199999999999998
2019-09-13,49,6.0,,0.06,2.94
2019-09-14,59,6.0,,0.06,3.54
2019-09-15,35,6.0,,0.06,2.1
2019-09-16,68,6.0,,0.06,4.08
2019-09-17,65,6.0,,0.06,3.9
2019-09-18,53,6.0,,0.06,3.1799999999999997
2019-09-19,75,6.0,,0.06,4.5
2019-09-20,42,6.0,,0.06,2.52
2019-09-21,72,6.0,,0.06,4.32
2019-09-22,45,6.0,,0.06,2.6999999999999997
2019-09-23,72,6.0,,0.06,4.32
2019-09-24,89,6.0,,0.06,5.34
2019-09-25,100,6.0,,0.06,6.0
2019-09-26,68,6.0,,0.06,4.08
2019-09-27,69,6.0,,0.06,4.14
2019-09-28,64,6.0,,0.06,3.84
2019-09-29,58,6.0,,0.06,3.48
2019-09-30,46,6.0,,0.06,2.76
2019-10-01,69,6.0,False,0.06,4.14
2019-10-02,45,6.0,,0.06,2.6999999999999997
2019-10-03,75,6.0,,0.06,4.5
2019-10-04,33,6.0,,0.06,1.98
2019-10-05,62,6.0,,0.06,3.7199999999999998
2019-10-06,68,6.0,,0.06,4.08
2019-10-07,40,6.0,,0.06,2.4
2019-10-08,66,6.0,,0.06,3.96
2019-10-09,72,6.0,,0.06,4.32
2019-10-10,75,6.0,,0.06,4.5
2019-10-11,68,6.0,,0.06,4.08
2019-10-12,78,6.0,,0.06,4.68
2019-10-13,68,6.0,,0.06,4.08
2019-10-14,52,6.0,,0.06,3.12
2019-10-15,43,6.0,,0.06,2.58
2019-10-16,86,6.0,,0.06,5.16
2019-10-17,87,6.0,,0.06,5.22
2019-10-18,53,6.0,,0.06,3.1799999999999997
2019-10-19,34,6.0,,0.06,2.04
2019-10-20,56,6.0,,0.06,3.36
2019-10-21,47,6.0,,0.06,2.82
2019-10-22,55,6.0,,0.06,3.3
2019-10-23,87,6.0,,0.06,5.22
2019-10-24,87,6.0,,0.06,5.22
2019-10-25,100,6.0,,0.06,6.0
2019-10-26,84,6.0,,0.06,5.04
2019-10-27,67,6.0,,0.06,4.02
2019-10-28,81,6.0,,0.06,4.859999999999999
2019-10-29,54,6.0,,0.06,3.2399999999999998
2019-10-30,89,6.0,,0.06,5.34
2019-10-31,52,6.0,,0.06,3.12
2019-11-01,70,5.0,False,0.05,3.5
2019-11-02,69,5.0,,0.05,3.45
2019-11-03,63,5.0,,0.05,3.1500000000000004
2019-11-04,48,5.0,,0.05,2.4000000000000004
2019-11-05,71,5.0,,0.05,3.5500000000000003
2019-11-06,100,5.0,,0.05,5.0
2019-11-07,59,5.0,,0.05,2.95
2019-11-08,63,5.0,,0.05,3.1500000000000004
2019-11-09,56,5.0,,0.05,2.8000000000000003
2019-11-10,51,5.0,,0.05,2.5500000000000003
2019-11-11,75,5.0,,0.05,3.75
2019-11-12,66,5.0,,0.05,3.3000000000000003
2019-11-13,64,5.0,,0.05,3.2
2019-11-14,62,5.0,,0.05,3.1
2019-11-15,61,5.0,,0.05,3.0500000000000003
2019-11-16,38,5.0,,0.05,1.9000000000000001
2019-11-17,48,5.0,,0.05,2.4000000000000004
2019-11-18,47,5.0,,0.05,2.35
2019-11-19,53,5.0,,0.05,2.6500000000000004
2019-11-20,66,5.0,,0.05,3.3000000000000003
2019-11-21,63,5.0,,0.05,3.1500000000000004
2019-11-22,79,5.0,,0.05,3.95
2019-11-23,61,5.0,,0.05,3.0500000000000003
2019-11-24,69,5.0,,0.05,3.45
2019-11-25,70,5.0,,0.05,3.5
2019-11-26,59,5.0,,0.05,2.95
2019-11-27,51,5.0,,0.05,2.5500000000000003
2019-11-28,31,5.0,,0.05,1.55
2019-11-29,52,5.0,,0.05,2.6
2019-11-30,17,5.0,,0.05,0.8500000000000001
2019-12-01,50,5.0,False,0.05,2.5
2019-12-02,66,5.0,,0.05,3.3000000000000003
2019-12-03,65,5.0,,0.05,3.25
2019-12-04,74,5.0,,0.05,3.7
2019-12-05,80,5.0,,0.05,4.0
2019-12-06,54,5.0,,0.05,2.7
2019-12-07,56,5.0,,0.05,2.8000000000000003
2019-12-08,55,5.0,,0.05,2.75
2019-12-09,41,5.0,,0.05,2.0500000000000003
2019-12-10,42,5.0,,0.05,2.1
2019-12-11,75,5.0,,0.05,3.75
2019-12-12,99,5.0,,0.05,4.95
2019-12-13,57,5.0,,0.05,2.85
2019-12-14,63,5.0,,0.05,3.1500000000000004
2019-12-15,56,5.0,,0.05,2.8000000000000003
2019-12-16,67,5.0,,0.05,3.35
2019-12-17,100,5.0,,0.05,5.0
2019-12-18,58,5.0,,0.05,2.9000000000000004
2019-12-19,75,5.0,,0.05,3.75
2019-12-20,65,5.0,,0.05,3.25
2019-12-21,63,5.0,,0.05,3.1500000000000004
2019-12-22,46,5.0,,0.05,2.3000000000000003
2019-12-23,97,5.0,,0.05,4.8500000000000005
2019-12-24,95,5.0,,0.05,4.75
2019-12-25,47,5.0,,0.05,2.35
2019-12-26,49,5.0,,0.05,2.45
2019-12-27,63,5.0,,0.05,3.1500000000000004
2019-12-28,80,5.0,,0.05,4.0
2019-12-29,83,5.0,,0.05,4.15
2019-12-30,61,5.0,,0.05,3.0500000000000003
2019-12-31,97,5.0,,0.05,4.8500000000000005
2020-01-01,67,6.0,False,0.06,4.02
2020-01-02,76,6.0,,0.06,4.56
2020-01-03,41,6.0,,0.06,2.46
2020-01-04,30,6.0,,0.06,1.7999999999999998
2020-01-05,36,6.0,,0.06,2.16
2020-01-06,84,6.0,,0.06,5.04
2020-01-07,69,6.0,,0.06,4.14
2020-01-08,86,6.0,,0.06,5.16
2020-01-09,65,6.0,,0.06,3.9
2020-01-10,60,6.0,,0.06,3.5999999999999996
2020-01-11,66,6.0,,0.06,3.96
2020-01-12,64,6.0,,0.06,3.84
2020-01-13,62,6.0,,0.06,3.7199999999999998
2020-01-14,81,6.0,,0.06,4.859999999999999
2020-01-15,100,6.0,,0.06,6.0
2020-01-16,83,6.0,,0.06,4.9799999999999995
2020-01-17,72,6.0,,0.06,4.32
2020-01-18,56,6.0,,0.06,3.36
2020-01-19,78,6.0,,0.06,4.68
2020-01-20,64,6.0,,0.06,3.84
2020-01-21,46,6.0,,0.06,2.76
2020-01-22,67,6.0,,0.06,4.02
2020-01-23,47,6.0,,0.06,2.82
2020-01-24,49,6.0,,0.06,2.94
2020-01-25,85,6.0,,0.06,5.1
2020-01-26,58,6.0,,0.06,3.48
2020-01-27,63,6.0,,0.06,3.78
2020-01-28,64,6.0,,0.06,3.84
2020-01-29,61,6.0,,0.06,3.6599999999999997
2020-01-30,85,6.0,,0.06,5.1
2020-01-31,65,6.0,,0.06,3.9
2020-02-01,43,8.0,False,0.08,3.44
2020-02-02,58,8.0,,0.08,4.64
2020-02-03,55,8.0,,0.08,4.4
2020-02-04,68,8.0,,0.08,5.44
2020-02-05,71,8.0,,0.08,5.68
2020-02-06,66,8.0,,0.08,5.28
2020-02-07,48,8.0,,0.08,3.84
2020-02-08,35,8.0,,0.08,2.8000000000000003
2020-02-09,78,8.0,,0.08,6.24
2020-02-10,76,8.0,,0.08,6.08
2020-02-11,64,8.0,,0.08,5.12
2020-02-12,90,8.0,,0.08,7.2
2020-02-13,58,8.0,,0.08,4.64
2020-02-14,78,8.0,,0.08,6.24
2020-02-15,48,8.0,,0.08,3.84
2020-02-16,100,8.0,,0.08,8.0
2020-02-17,58,8.0,,0.08,4.64
2020-02-18,64,8.0,,0.08,5.12
2020-02-19,75,8.0,,0.08,6.0
2020-02-20,80,8.0,,0.08,6.4
2020-02-21,56,8.0,,0.08,4.48
2020-02-22,86,8.0,,0.08,6.88
2020-02-23,54,8.0,,0.08,4.32
2020-02-24,66,8.0,,0.08,5.28
2020-02-25,49,8.0,,0.08,3.92
2020-02-26,50,8.0,,0.08,4.0
2020-02-27,68,8.0,,0.08,5.44
2020-02-28,59,8.0,,0.08,4.72
2020-02-29,74,8.0,,0.08,5.92
2020-03-01,42,8.0,False,0.08,3.36
2020-03-02,44,8.0,,0.08,3.52
2020-03-03,39,8.0,,0.08,3.12
2020-03-04,52,8.0,,0.08,4.16
2020-03-05,38,8.0,,0.08,3.04
2020-03-06,46,8.0,,0.08,3.68
2020-03-07,33,8.0,,0.08,2.64
2020-03-08,60,8.0,,0.08,4.8
2020-03-09,64,8.0,,0.08,5.12
2020-03-10,51,8.0,,0.08,4.08
2020-03-11,42,8.0,,0.08,3.36
2020-03-12,88,8.0,,0.08,7.04
2020-03-13,100,8.0,,0.08,8.0
2020-03-14,75,8.0,,0.08,6.0
2020-03-15,45,8.0,,0.08,3.6
2020-03-16,71,8.0,,0.08,5.68
2020-03-17,46,8.0,,0.08,3.68
2020-03-18,63,8.0,,0.08,5.04
2020-03-19,60,8.0,,0.08,4.8
2020-03-20,65,8.0,,0.08,5.2
2020-03-21,50,8.0,,0.08,4.0
2020-03-22,50,8.0,,0.08,4.0
2020-03-23,43,8.0,,0.08,3.44
2020-03-24,64,8.0,,0.08,5.12
2020-03-25,72,8.0,,0.08,5.76
2020-03-26,56,8.0,,0.08,4.48
2020-03-27,59,8.0,,0.08,4.72
2020-03-28,62,8.0,,0.08,4.96
2020-03-29,51,8.0,,0.08,4.08
2020-03-30,45,8.0,,0.08,3.6
2020-03-31,46,8.0,,0.08,3.68
2020-04-01,56,8.0,False,0.08,4.48
2020-04-02,57,8.0,,0.08,4.5600000000000005
2020-04-03,43,8.0,,0.08,3.44
2020-04-04,60,8.0,,0.08,4.8
2020-04-05,35,8.0,,0.08,2.8000000000000003
2020-04-06,72,8.0,,0.08,5.76
2020-04-07,70,8.0,,0.08,5.6000000000000005
2020-04-08,62,8.0,,0.08,4.96
2020-04-09,48,8.0,,0.08,3.84
2020-04-10,38,8.0,,0.08,3.04
2020-04-11,78,8.0,,0.08,6.24
2020-04-12,60,8.0,,0.08,4.8
2020-04-13,45,8.0,,0.08,3.6
2020-04-14,67,8.0,,0.08,5.36
2020-04-15,44,8.0,,0.08,3.52
2020-04-16,60,8.0,,0.08,4.8
2020-04-17,41,8.0,,0.08,3.2800000000000002
2020-04-18,54,8.0,,0.08,4.32
2020-04-19,56,8.0,,0.08,4.48
2020-04-20,57,8.0,,0.08,4.5600000000000005
2020-04-21,62,8.0,,0.08,4.96
2020-04-22,69,8.0,,0.08,5.5200000000000005
2020-04-23,65,8.0,,0.08,5.2
2020-04-24,69,8.0,,0.08,5.5200000000000005
2020-04-25,69,8.0,,0.08,5.5200000000000005
2020-04-26,67,8.0,,0.08,5.36
2020-04-27,55,8.0,,0.08,4.4
2020-04-28,61,8.0,,0.08,4.88
2020-04-29,100,8.0,,0.08,8.0
2020-04-30,80,8.0,,0.08,6.4
2020-05-01,63,9.0,False,0.09,5.67
2020-05-02,93,9.0,,0.09,8.37
2020-05-03,68,9.0,,0.09,6.12
2020-05-04,68,9.0,,0.09,6.12
2020-05-05,81,9.0,,0.09,7.29
2020-05-06,60,9.0,,0.09,5.3999999999999995
2020-05-07,83,9.0,,0.09,7.47
2020-05-08,88,9.0,,0.09,7.92
2020-05-09,65,9.0,,0.09,5.85
2020-05-10,100,9.0,,0.09,9.0
2020-05-11,75,9.0,,0.09,6.75
2020-05-12,87,9.0,,0.09,7.83
2020-05-13,47,9.0,,0.09,4.2299999999999995
2020-05-14,51,9.0,,0.09,4.59
2020-05-15,50,9.0,,0.09,4.5
2020-05-16,74,9.0,,0.09,6.66
2020-05-17,53,9.0,,0.09,4.77
2020-05-18,61,9.0,,0.09,5.49
2020-05-19,67,9.0,,0.09,6.029999999999999
2020-05-20,53,9.0,,0.09,4.77
2020-05-21,61,9.0,,0.09,5.49
2020-05-22,41,9.0,,0.09,3.69
2020-05-23,35,9.0,,0.09,3.15
2020-05-24,55,9.0,,0.09,4.95
2020-05-25,72,9.0,,0.09,6.4799999999999995
2020-05-26,51,9.0,,0.09,4.59
2020-05-27,54,9.0,,0.09,4.859999999999999
2020-05-28,50,9.0,,0.09,4.5
2020-05-29,44,9.0,,0.09,3.96
2020-05-30,61,9.0,,0.09,5.49
2020-05-31,44,9.0,,0.09,3.96
2020-06-01,81,7.0,False,0.07,5.670000000000001
2020-06-02,85,7.0,,0.07,5.95
2020-06-03,81,7.0,,0.07,5.670000000000001
2020-06-04,65,7.0,,0.07,4.550000000000001
2020-06-05,49,7.0,,0.07,3.43
2020-06-06,89,7.0,,0.07,6.23
2020-06-07,70,7.0,,0.07,4.9
2020-06-08,62,7.0,,0.07,4.340000000000001
2020-06-09,73,7.0,,0.07,5.11
2020-06-10,79,7.0,,0.07,5.53
2020-06-11,100,7.0,,0.07,7.000000000000001
2020-06-12,62,7.0,,0.07,4.340000000000001
2020-06-13,50,7.0,,0.07,3.5000000000000004
2020-06-14,57,7.0,,0.07,3.99
2020-06-15,42,7.0,,0.07,2.9400000000000004
2020-06-16,66,7.0,,0.07,4.62
2020-06-17,74,7.0,,0.07,5.180000000000001
2020-06-18,58,7.0,,0.07,4.0600000000000005
2020-06-19,60,7.0,,0.07,4.2
2020-06-20,50,7.0,,0.07,3.5000000000000004
2020-06-21,64,7.0,,0.07,4.48
2020-06-22,64,7.0,,0.07,4.48
2020-06-23,65,7.0,,0.07,4.550000000000001
2020-06-24,68,7.0,,0.07,4.760000000000001
2020-06-25,66,7.0,,0.07,4.62
2020-06-26,68,7.0,,0.07,4.760000000000001
2020-06-27,67,7.0,,0.07,4.69
2020-06-28,53,7.0,,0.07,3.7100000000000004
2020-06-29,48,7.0,,0.07,3.3600000000000003
2020-06-30,41,7.0,,0.07,2.87
2020-07-01,57,9.0,False,0.09,5.13
2020-07-02,36,9.0,,0.09,3.2399999999999998
2020-07-03,51,9.0,,0.09,4.59
2020-07-04,35,9.0,,0.09,3.15
2020-07-05,35,9.0,,0.09,3.15
2020-07-06,43,9.0,,0.09,3.8699999999999997
2020-07-07,43,9.0,,0.09,3.8699999999999997
2020-07-08,100,9.0,,0.09,9.0
2020-07-09,78,9.0,,0.09,7.02
2020-07-10,74,9.0,,0.09,6.66
2020-07-11,59,9.0,,0.09,5.31
2020-07-12,66,9.0,,0.09,5.9399999999999995
2020-07-13,47,9.0,,0.09,4.2299999999999995
2020-07-14,35,9.0,,0.09,3.15
2020-07-15,78,9.0,,0.09,7.02
2020-07-16,59,9.0,,0.09,5.31
2020-07-17,50,9.0,,0.09,4.5
2020-07-18,64,9.0,,0.09,5.76
2020-07-19,46,9.0,,0.09,4.14
2020-07-20,63,9.0,,0.09,5.67
2020-07-21,54,9.0,,0.09,4.859999999999999
2020-07-22,67,9.0,,0.09,6.029999999999999
2020-07-23,69,9.0,,0.09,6.21
2020-07-24,53,9.0,,0.09,4.77
2020-07-25,73,9.0,,0.09,6.569999999999999
2020-07-26,65,9.0,,0.09,5.85
2020-07-27,84,9.0,,0.09,7.56
2020-07-28,86,9.0,,0.09,7.739999999999999
2020-07-29,80,9.0,,0.09,7.199999999999999
2020-07-30,66,9.0,,0.09,5.9399999999999995
2020-07-31,43,9.0,,0.09,3.8699999999999997
2020-08-01,76,9.0,False,0.09,6.84
2020-08-02,76,9.0,,0.09,6.84
2020-08-03,58,9.0,,0.09,5.22
2020-08-04,56,9.0,,0.09,5.04
2020-08-05,53,9.0,,0.09,4.77
2020-08-06,56,9.0,,0.09,5.04
2020-08-07,63,9.0,,0.09,5.67
2020-08-08,46,9.0,,0.09,4.14
2020-08-09,60,9.0,,0.09,5.3999999999999995
2020-08-10,70,9.0,,0.09,6.3
2020-08-11,65,9.0,,0.09,5.85
2020-08-12,50,9.0,,0.09,4.5
2020-08-13,70,9.0,,0.09,6.3
2020-08-14,53,9.0,,0.09,4.77
2020-08-15,89,9.0,,0.09,8.01
2020-08-16,100,9.0,,0.09,9.0
2020-08-17,59,9.0,,0.09,5.31
2020-08-18,66,9.0,,0.09,5.9399999999999995
2020-08-19,82,9.0,,0.09,7.38
2020-08-20,58,9.0,,0.09,5.22
2020-08-21,51,9.0,,0.09,4.59
2020-08-22,49,9.0,,0.09,4.41
2020-08-23,61,9.0,,0.09,5.49
2020-08-24,51,9.0,,0.09,4.59
2020-08-25,51,9.0,,0.09,4.59
2020-08-26,47,9.0,,0.09,4.2299999999999995
2020-08-27,37,9.0,,0.09,3.33
2020-08-28,39,9.0,,0.09,3.51
2020-08-29,39,9.0,,0.09,3.51
2020-08-30,51,9.0,,0.09,4.59
2020-08-31,73,9.0,,0.09,6.569999999999999
2020-09-01,73,7.0,False,0.07,5.11
2020-09-02,83,7.0,,0.07,5.8100000000000005
2020-09-03,85,7.0,,0.07,5.95
2020-09-04,66,7.0,,0.07,4.62
2020-09-05,73,7.0,,0.07,5.11
2020-09-06,54,7.0,,0.07,3.7800000000000002
2020-09-07,61,7.0,,0.07,4.2700000000000005
2020-09-08,42,7.0,,0.07,2.9400000000000004
2020-09-09,50,7.0,,0.07,3.5000000000000004
2020-09-10,52,7.0,,0.07,3.6400000000000006
2020-09-11,47,7.0,,0.07,3.2900000000000005
2020-09-12,76,7.0,,0.07,5.32
2020-09-13,86,7.0,,0.07,6.0200000000000005
2020-09-14,64,7.0,,0.07,4.48
2020-09-15,55,7.0,,0.07,3.8500000000000005
2020-09-16,48,7.0,,0.07,3.3600000000000003
2020-09-17,46,7.0,,0.07,3.22
2020-09-18,60,7.0,,0.07,4.2
2020-09-19,76,7.0,,0.07,5.32
2020-09-20,61,7.0,,0.07,4.2700000000000005
2020-09-21,48,7.0,,0.07,3.3600000000000003
2020-09-22,48,7.0,,0.07,3.3600000000000003
2020-09-23,47,7.0,,0.07,3.2900000000000005
2020-09-24,64,7.0,,0.07,4.48
2020-09-25,50,7.0,,0.07,3.5000000000000004
2020-09-26,100,7.0,,0.07,7.000000000000001
2020-09-27,54,7.0,,0.07,3.7800000000000002
2020-09-28,55,7.0,,0.07,3.8500000000000005
2020-09-29,40,7.0,,0.07,2.8000000000000003
2020-09-30,41,7.0,,0.07,2.87
2020-10-01,53,7.0,False,0.07,3.7100000000000004
2020-10-02,52,7.0,,0.07,3.6400000000000006
2020-10-03,54,7.0,,0.07,3.7800000000000002
2020-10-04,44,7.0,,0.07,3.08
2020-10-05,62,7.0,,0.07,4.340000000000001
2020-10-06,60,7.0,,0.07,4.2
2020-10-07,70,7.0,,0.07,4.9
2020-10-08,56,7.0,,0.07,3.9200000000000004
2020-10-09,58,7.0,,0.07,4.0600000000000005
2020-10-10,31,7.0,,0.07,2.1700000000000004
2020-10-11,53,7.0,,0.07,3.7100000000000004
2020-10-12,63,7.0,,0.07,4.41
2020-10-13,30,7.0,,0.07,2.1
2020-10-14,82,7.0,,0.07,5.74
2020-10-15,48,7.0,,0.07,3.3600000000000003
2020-10-16,62,7.0,,0.07,4.340000000000001
2020-10-17,42,7.0,,0.07,2.9400000000000004
2020-10-18,72,7.0,,0.07,5.040000000000001
2020-10-19,60,7.0,,0.07,4.2
2020-10-20,74,7.0,,0.07,5.180000000000001
2020-10-21,74,7.0,,0.07,5.180000000000001
2020-10-22,100,7.0,,0.07,7.000000000000001
2020-10-23,96,7.0,,0.07,6.720000000000001
2020-10-24,65,7.0,,0.07,4.550000000000001
2020-10-25,71,7.0,,0.07,4.970000000000001
2020-10-26,78,7.0,,0.07,5.460000000000001
2020-10-27,82,7.0,,0.07,5.74
2020-10-28,94,7.0,,0.07,6.580000000000001
2020-10-29,96,7.0,,0.07,6.720000000000001
2020-10-30,84,7.0,,0.07,5.880000000000001
2020-10-31,52,7.0,,0.07,3.6400000000000006
2020-11-01,33,11.0,False,0.11,3.63
2020-11-02,27,11.0,,0.11,2.97
2020-11-03,21,11.0,,0.11,2.31
2020-11-04,9,11.0,,0.11,0.99
2020-11-05,20,11.0,,0.11,2.2
2020-11-06,22,11.0,,0.11,2.42
2020-11-07,36,11.0,,0.11,3.96
2020-11-08,24,11.0,,0.11,2.64
2020-11-09,35,11.0,,0.11,3.85
2020-11-10,28,11.0,,0.11,3.08
2020-11-11,30,11.0,,0.11,3.3
2020-11-12,34,11.0,,0.11,3.74
2020-11-13,35,11.0,,0.11,3.85
2020-11-14,36,11.0,,0.11,3.96
2020-11-15,33,11.0,,0.11,3.63
2020-11-16,32,11.0,,0.11,3.52
2020-11-17,49,11.0,,0.11,5.39
2020-11-18,54,11.0,,0.11,5.94
2020-11-19,34,11.0,,0.11,3.74
2020-11-20,46,11.0,,0.11,5.06
2020-11-21,65,11.0,,0.11,7.15
2020-11-22,54,11.0,,0.11,5.94
2020-11-23,52,11.0,,0.11,5.72
2020-11-24,100,11.0,,0.11,11.0
2020-11-25,63,11.0,,0.11,6.93
2020-11-26,60,11.0,,0.11,6.6
2020-11-27,45,11.0,,0.11,4.95
2020-11-28,50,11.0,,0.11,5.5
2020-11-29,51,11.0,,0.11,5.61
2020-11-30,58,11.0,,0.11,6.38
2020-12-01,100,15.0,False,0.15,15.0
2020-12-02,77,15.0,,0.15,11.549999999999999
2020-12-03,82,15.0,,0.15,12.299999999999999
2020-12-04,67,15.0,,0.15,10.049999999999999
2020-12-05,61,15.0,,0.15,9.15
2020-12-06,67,15.0,,0.15,10.049999999999999
2020-12-07,74,15.0,,0.15,11.1
2020-12-08,66,15.0,,0.15,9.9
2020-12-09,65,15.0,,0.15,9.75
2020-12-10,52,15.0,,0.15,7.8
2020-12-11,50,15.0,,0.15,7.5
2020-12-12,32,15.0,,0.15,4.8
2020-12-13,54,15.0,,0.15,8.1
2020-12-14,47,15.0,,0.15,7.05
2020-12-15,66,15.0,,0.15,9.9
2020-12-16,77,15.0,,0.15,11.549999999999999
2020-12-17,95,15.0,,0.15,14.25
2020-12-18,80,15.0,,0.15,12.0
2020-12-19,79,15.0,,0.15,11.85
2020-12-20,69,15.0,,0.15,10.35
2020-12-21,82,15.0,,0.15,12.299999999999999
2020-12-22,71,15.0,,0.15,10.65
2020-12-23,80,15.0,,0.15,12.0
2020-12-24,61,15.0,,0.15,9.15
2020-12-25,81,15.0,,0.15,12.15
2020-12-26,67,15.0,,0.15,10.049999999999999
2020-12-27,90,15.0,,0.15,13.5
2020-12-28,94,15.0,,0.15,14.1
2020-12-29,91,15.0,,0.15,13.65
2020-12-30,88,15.0,,0.15,13.2
2020-12-31,95,15.0,,0.15,14.25
2021-01-01,13,34.0,False,0.34,4.42
2021-01-02,25,34.0,,0.34,8.5
2021-01-03,29,34.0,,0.34,9.860000000000001
2021-01-04,24,34.0,,0.34,8.16
2021-01-05,24,34.0,,0.34,8.16
2021-01-06,22,34.0,,0.34,7.48
2021-01-07,33,34.0,,0.34,11.22
2021-01-08,32,34.0,,0.34,10.88
2021-01-09,25,34.0,,0.34,8.5
2021-01-10,31,34.0,,0.34,10.540000000000001
2021-01-11,32,34.0,,0.34,10.88
2021-01-12,24,34.0,,0.34,8.16
2021-01-13,19,34.0,,0.34,6.460000000000001
2021-01-14,18,34.0,,0.34,6.12
2021-01-15,24,34.0,,0.34,8.16
2021-01-16,19,34.0,,0.34,6.460000000000001
2021-01-17,17,34.0,,0.34,5.78
2021-01-18,20,34.0,,0.34,6.800000000000001
2021-01-19,18,34.0,,0.34,6.12
2021-01-20,15,34.0,,0.34,5.1000000000000005
