date,Bitcoin_unscaled,Bitcoin_monthly,isPartial,scale,Bitcoin
2015-09-08,56,2.0,,0.02,1.12
2015-09-09,65,2.0,,0.02,1.3
2015-09-10,72,2.0,,0.02,1.44
2015-09-11,64,2.0,,0.02,1.28
2015-09-12,57,2.0,,0.02,1.1400000000000001
2015-09-13,69,2.0,,0.02,1.3800000000000001
2015-09-14,69,2.0,,0.02,1.3800000000000001
2015-09-15,49,2.0,,0.02,0.98
2015-09-16,82,2.0,,0.02,1.6400000000000001
2015-09-17,62,2.0,,0.02,1.24
2015-09-18,71,2.0,,0.02,1.42
2015-09-19,66,2.0,,0.02,1.32
2015-09-20,63,2.0,,0.02,1.26
2015-09-21,85,2.0,,0.02,1.7
2015-09-22,58,2.0,,0.02,1.16
2015-09-23,71,2.0,,0.02,1.42
2015-09-24,71,2.0,,0.02,1.42
2015-09-25,61,2.0,,0.02,1.22
2015-09-26,86,2.0,,0.02,1.72
2015-09-27,59,2.0,,0.02,1.18
2015-09-28,70,2.0,,0.02,1.4000000000000001
2015-09-29,64,2.0,,0.02,1.28
2015-09-30,75,2.0,,0.02,1.5
2015-10-01,64,2.0,False,0.02,1.28
2015-10-02,59,2.0,,0.02,1.18
2015-10-03,63,2.0,,0.02,1.26
2015-10-04,50,2.0,,0.02,1.0
2015-10-05,65,2.0,,0.02,1.3
2015-10-06,71,2.0,,0.02,1.42
2015-10-07,73,2.0,,0.02,1.46
2015-10-08,50,2.0,,0.02,1.0
2015-10-09,65,2.0,,0.02,1.3
2015-10-10,55,2.0,,0.02,1.1
2015-10-11,61,2.0,,0.02,1.22
2015-10-12,60,2.0,,0.02,1.2
2015-10-13,63,2.0,,0.02,1.26
2015-10-14,56,2.0,,0.02,1.12
2015-10-15,52,2.0,,0.02,1.04
2015-10-16,52,2.0,,0.02,1.04
2015-10-17,77,2.0,,0.02,1.54
2015-10-18,67,2.0,,0.02,1.34
2015-10-19,56,2.0,,0.02,1.12
2015-10-20,66,2.0,,0.02,1.32
2015-10-21,52,2.0,,0.02,1.04
2015-10-22,82,2.0,,0.02,1.6400000000000001
2015-10-23,74,2.0,,0.02,1.48
2015-10-24,45,2.0,,0.02,0.9
2015-10-25,85,2.0,,0.02,1.7
2015-10-26,68,2.0,,0.02,1.36
2015-10-27,64,2.0,,0.02,1.28
2015-10-28,62,2.0,,0.02,1.24
2015-10-29,92,2.0,,0.02,1.84
2015-10-30,100,2.0,,0.02,2.0
2015-10-31,79,2.0,,0.02,1.58
2015-11-01,29,3.0,False,0.03,0.87
2015-11-02,50,3.0,,0.03,1.5
2015-11-03,80,3.0,,0.03,2.4
2015-11-04,100,3.0,,0.03,3.0
2015-11-05,91,3.0,,0.03,2.73
2015-11-06,61,3.0,,0.03,1.8299999999999998
2015-11-07,37,3.0,,0.03,1.1099999999999999
2015-11-08,43,3.0,,0.03,1.29
2015-11-09,38,3.0,,0.03,1.14
2015-11-10,41,3.0,,0.03,1.23
2015-11-11,44,3.0,,0.03,1.3199999999999998
2015-11-12,30,3.0,,0.03,0.8999999999999999
2015-11-13,28,3.0,,0.03,0.84
2015-11-14,40,3.0,,0.03,1.2
2015-11-15,41,3.0,,0.03,1.23
2015-11-16,32,3.0,,0.03,0.96
2015-11-17,39,3.0,,0.03,1.17
2015-11-18,49,3.0,,0.03,1.47
2015-11-19,33,3.0,,0.03,0.99
2015-11-20,39,3.0,,0.03,1.17
2015-11-21,21,3.0,,0.03,0.63
2015-11-22,42,3.0,,0.03,1.26
2015-11-23,39,3.0,,0.03,1.17
2015-11-24,31,3.0,,0.03,0.9299999999999999
2015-11-25,33,3.0,,0.03,0.99
2015-11-26,43,3.0,,0.03,1.29
2015-11-27,41,3.0,,0.03,1.23
2015-11-28,30,3.0,,0.03,0.8999999999999999
2015-11-29,40,3.0,,0.03,1.2
2015-11-30,34,3.0,,0.03,1.02
2015-12-01,33,3.0,False,0.03,0.99
2015-12-02,33,3.0,,0.03,0.99
2015-12-03,33,3.0,,0.03,0.99
2015-12-04,29,3.0,,0.03,0.87
2015-12-05,25,3.0,,0.03,0.75
2015-12-06,40,3.0,,0.03,1.2
2015-12-07,37,3.0,,0.03,1.1099999999999999
2015-12-08,58,3.0,,0.03,1.74
2015-12-09,100,3.0,,0.03,3.0
2015-12-10,69,3.0,,0.03,2.07
2015-12-11,58,3.0,,0.03,1.74
2015-12-12,45,3.0,,0.03,1.3499999999999999
2015-12-13,38,3.0,,0.03,1.14
2015-12-14,44,3.0,,0.03,1.3199999999999998
2015-12-15,53,3.0,,0.03,1.5899999999999999
2015-12-16,38,3.0,,0.03,1.14
2015-12-17,48,3.0,,0.03,1.44
2015-12-18,39,3.0,,0.03,1.17
2015-12-19,43,3.0,,0.03,1.29
2015-12-20,39,3.0,,0.03,1.17
2015-12-21,43,3.0,,0.03,1.29
2015-12-22,45,3.0,,0.03,1.3499999999999999
2015-12-23,43,3.0,,0.03,1.29
2015-12-24,49,3.0,,0.03,1.47
2015-12-25,32,3.0,,0.03,0.96
2015-12-26,43,3.0,,0.03,1.29
2015-12-27,41,3.0,,0.03,1.23
2015-12-28,43,3.0,,0.03,1.29
2015-12-29,47,3.0,,0.03,1.41
2015-12-30,49,3.0,,0.03,1.47
2015-12-31,54,3.0,,0.03,1.6199999999999999
2016-01-01,40,3.0,False,0.03,1.2
2016-01-02,34,3.0,,0.03,1.02
2016-01-03,60,3.0,,0.03,1.7999999999999998
2016-01-04,50,3.0,,0.03,1.5
2016-01-05,55,3.0,,0.03,1.65
2016-01-06,64,3.0,,0.03,1.92
2016-01-07,74,3.0,,0.03,2.2199999999999998
2016-01-08,67,3.0,,0.03,2.01
2016-01-09,53,3.0,,0.03,1.5899999999999999
2016-01-10,52,3.0,,0.03,1.56
2016-01-11,52,3.0,,0.03,1.56
2016-01-12,54,3.0,,0.03,1.6199999999999999
2016-01-13,50,3.0,,0.03,1.5
2016-01-14,52,3.0,,0.03,1.56
2016-01-15,100,3.0,,0.03,3.0
2016-01-16,80,3.0,,0.03,2.4
2016-01-17,77,3.0,,0.03,2.31
2016-01-18,79,3.0,,0.03,2.37
2016-01-19,49,3.0,,0.03,1.47
2016-01-20,79,3.0,,0.03,2.37
2016-01-21,59,3.0,,0.03,1.77
2016-01-22,64,3.0,,0.03,1.92
2016-01-23,54,3.0,,0.03,1.6199999999999999
2016-01-24,53,3.0,,0.03,1.5899999999999999
2016-01-25,58,3.0,,0.03,1.74
2016-01-26,45,3.0,,0.03,1.3499999999999999
2016-01-27,58,3.0,,0.03,1.74
2016-01-28,42,3.0,,0.03,1.26
2016-01-29,47,3.0,,0.03,1.41
2016-01-30,33,3.0,,0.03,0.99
2016-01-31,46,3.0,,0.03,1.38
2016-02-01,52,3.0,False,0.03,1.56
2016-02-02,51,3.0,,0.03,1.53
2016-02-03,44,3.0,,0.03,1.3199999999999998
2016-02-04,62,3.0,,0.03,1.8599999999999999
2016-02-05,49,3.0,,0.03,1.47
2016-02-06,37,3.0,,0.03,1.1099999999999999
2016-02-07,43,3.0,,0.03,1.29
2016-02-08,48,3.0,,0.03,1.44
2016-02-09,37,3.0,,0.03,1.1099999999999999
2016-02-10,56,3.0,,0.03,1.68
2016-02-11,49,3.0,,0.03,1.47
2016-02-12,46,3.0,,0.03,1.38
2016-02-13,50,3.0,,0.03,1.5
2016-02-14,58,3.0,,0.03,1.74
2016-02-15,55,3.0,,0.03,1.65
2016-02-16,52,3.0,,0.03,1.56
2016-02-17,54,3.0,,0.03,1.6199999999999999
2016-02-18,100,3.0,,0.03,3.0
2016-02-19,73,3.0,,0.03,2.19
2016-02-20,73,3.0,,0.03,2.19
2016-02-21,52,3.0,,0.03,1.56
2016-02-22,54,3.0,,0.03,1.6199999999999999
2016-02-23,62,3.0,,0.03,1.8599999999999999
2016-02-24,60,3.0,,0.03,1.7999999999999998
2016-02-25,50,3.0,,0.03,1.5
2016-02-26,35,3.0,,0.03,1.05
2016-02-27,50,3.0,,0.03,1.5
2016-02-28,55,3.0,,0.03,1.65
2016-02-29,45,3.0,,0.03,1.3499999999999999
2016-03-01,100,2.0,False,0.02,2.0
2016-03-02,81,2.0,,0.02,1.62
2016-03-03,81,2.0,,0.02,1.62
2016-03-04,72,2.0,,0.02,1.44
2016-03-05,71,2.0,,0.02,1.42
2016-03-06,63,2.0,,0.02,1.26
2016-03-07,70,2.0,,0.02,1.4000000000000001
2016-03-08,79,2.0,,0.02,1.58
2016-03-09,74,2.0,,0.02,1.48
2016-03-10,75,2.0,,0.02,1.5
2016-03-11,76,2.0,,0.02,1.52
2016-03-12,74,2.0,,0.02,1.48
2016-03-13,67,2.0,,0.02,1.34
2016-03-14,78,2.0,,0.02,1.56
2016-03-15,96,2.0,,0.02,1.92
2016-03-16,62,2.0,,0.02,1.24
2016-03-17,82,2.0,,0.02,1.6400000000000001
2016-03-18,59,2.0,,0.02,1.18
2016-03-19,62,2.0,,0.02,1.24
2016-03-20,69,2.0,,0.02,1.3800000000000001
2016-03-21,71,2.0,,0.02,1.42
2016-03-22,72,2.0,,0.02,1.44
2016-03-23,82,2.0,,0.02,1.6400000000000001
2016-03-24,59,2.0,,0.02,1.18
2016-03-25,63,2.0,,0.02,1.26
2016-03-26,59,2.0,,0.02,1.18
2016-03-27,66,2.0,,0.02,1.32
2016-03-28,64,2.0,,0.02,1.28
2016-03-29,89,2.0,,0.02,1.78
2016-03-30,66,2.0,,0.02,1.32
2016-03-31,65,2.0,,0.02,1.3
2016-04-01,74,2.0,False,0.02,1.48
2016-04-02,49,2.0,,0.02,0.98
2016-04-03,56,2.0,,0.02,1.12
2016-04-04,78,2.0,,0.02,1.56
2016-04-05,66,2.0,,0.02,1.32
2016-04-06,71,2.0,,0.02,1.42
2016-04-07,79,2.0,,0.02,1.58
2016-04-08,54,2.0,,0.02,1.08
2016-04-09,66,2.0,,0.02,1.32
2016-04-10,59,2.0,,0.02,1.18
2016-04-11,74,2.0,,0.02,1.48
2016-04-12,70,2.0,,0.02,1.4000000000000001
2016-04-13,81,2.0,,0.02,1.62
2016-04-14,63,2.0,,0.02,1.26
2016-04-15,59,2.0,,0.02,1.18
2016-04-16,75,2.0,,0.02,1.5
2016-04-17,71,2.0,,0.02,1.42
2016-04-18,62,2.0,,0.02,1.24
2016-04-19,75,2.0,,0.02,1.5
2016-04-20,68,2.0,,0.02,1.36
2016-04-21,82,2.0,,0.02,1.6400000000000001
2016-04-22,75,2.0,,0.02,1.5
2016-04-23,56,2.0,,0.02,1.12
2016-04-24,86,2.0,,0.02,1.72
2016-04-25,69,2.0,,0.02,1.3800000000000001
2016-04-26,69,2.0,,0.02,1.3800000000000001
2016-04-27,92,2.0,,0.02,1.84
2016-04-28,100,2.0,,0.02,2.0
2016-04-29,76,2.0,,0.02,1.52
2016-04-30,49,2.0,,0.02,0.98
2016-05-01,33,3.0,False,0.03,0.99
2016-05-02,100,3.0,,0.03,3.0
2016-05-03,63,3.0,,0.03,1.89
2016-05-04,39,3.0,,0.03,1.17
2016-05-05,42,3.0,,0.03,1.26
2016-05-06,32,3.0,,0.03,0.96
2016-05-07,42,3.0,,0.03,1.26
2016-05-08,36,3.0,,0.03,1.08
2016-05-09,40,3.0,,0.03,1.2
2016-05-10,43,3.0,,0.03,1.29
2016-05-11,33,3.0,,0.03,0.99
2016-05-12,37,3.0,,0.03,1.1099999999999999
2016-05-13,29,3.0,,0.03,0.87
2016-05-14,23,3.0,,0.03,0.69
2016-05-15,43,3.0,,0.03,1.29
2016-05-16,26,3.0,,0.03,0.78
2016-05-17,30,3.0,,0.03,0.8999999999999999
2016-05-18,32,3.0,,0.03,0.96
2016-05-19,31,3.0,,0.03,0.9299999999999999
2016-05-20,27,3.0,,0.03,0.8099999999999999
2016-05-21,26,3.0,,0.03,0.78
2016-05-22,22,3.0,,0.03,0.6599999999999999
2016-05-23,34,3.0,,0.03,1.02
2016-05-24,29,3.0,,0.03,0.87
2016-05-25,27,3.0,,0.03,0.8099999999999999
2016-05-26,27,3.0,,0.03,0.8099999999999999
2016-05-27,39,3.0,,0.03,1.17
2016-05-28,45,3.0,,0.03,1.3499999999999999
2016-05-29,44,3.0,,0.03,1.3199999999999998
2016-05-30,41,3.0,,0.03,1.23
2016-05-31,51,3.0,,0.03,1.53
2016-06-01,39,4.0,False,0.04,1.56
2016-06-02,27,4.0,,0.04,1.08
2016-06-03,51,4.0,,0.04,2.04
2016-06-04,35,4.0,,0.04,1.4000000000000001
2016-06-05,38,4.0,,0.04,1.52
2016-06-06,40,4.0,,0.04,1.6
2016-06-07,43,4.0,,0.04,1.72
2016-06-08,39,4.0,,0.04,1.56
2016-06-09,33,4.0,,0.04,1.32
2016-06-10,37,4.0,,0.04,1.48
2016-06-11,36,4.0,,0.04,1.44
2016-06-12,59,4.0,,0.04,2.36
2016-06-13,80,4.0,,0.04,3.2
2016-06-14,61,4.0,,0.04,2.44
2016-06-15,57,4.0,,0.04,2.2800000000000002
2016-06-16,78,4.0,,0.04,3.12
2016-06-17,73,4.0,,0.04,2.92
2016-06-18,47,4.0,,0.04,1.8800000000000001
2016-06-19,50,4.0,,0.04,2.0
2016-06-20,50,4.0,,0.04,2.0
2016-06-21,61,4.0,,0.04,2.44
2016-06-22,63,4.0,,0.04,2.52
2016-06-23,55,4.0,,0.04,2.2
2016-06-24,100,4.0,,0.04,4.0
2016-06-25,59,4.0,,0.04,2.36
2016-06-26,59,4.0,,0.04,2.36
2016-06-27,49,4.0,,0.04,1.96
2016-06-28,40,4.0,,0.04,1.6
2016-06-29,44,4.0,,0.04,1.76
2016-06-30,54,4.0,,0.04,2.16
2016-07-01,60,3.0,False,0.03,1.7999999999999998
2016-07-02,71,3.0,,0.03,2.13
2016-07-03,67,3.0,,0.03,2.01
2016-07-04,50,3.0,,0.03,1.5
2016-07-05,56,3.0,,0.03,1.68
2016-07-06,46,3.0,,0.03,1.38
2016-07-07,65,3.0,,0.03,1.95
2016-07-08,68,3.0,,0.03,2.04
2016-07-09,100,3.0,,0.03,3.0
2016-07-10,67,3.0,,0.03,2.01
2016-07-11,62,3.0,,0.03,1.8599999999999999
2016-07-12,51,3.0,,0.03,1.53
2016-07-13,52,3.0,,0.03,1.56
2016-07-14,59,3.0,,0.03,1.77
2016-07-15,44,3.0,,0.03,1.3199999999999998
2016-07-16,43,3.0,,0.03,1.29
2016-07-17,45,3.0,,0.03,1.3499999999999999
2016-07-18,62,3.0,,0.03,1.8599999999999999
2016-07-19,45,3.0,,0.03,1.3499999999999999
2016-07-20,48,3.0,,0.03,1.44
2016-07-21,51,3.0,,0.03,1.53
2016-07-22,41,3.0,,0.03,1.23
2016-07-23,50,3.0,,0.03,1.5
2016-07-24,43,3.0,,0.03,1.29
2016-07-25,45,3.0,,0.03,1.3499999999999999
2016-07-26,44,3.0,,0.03,1.3199999999999998
2016-07-27,41,3.0,,0.03,1.23
2016-07-28,46,3.0,,0.03,1.38
2016-07-29,39,3.0,,0.03,1.17
2016-07-30,42,3.0,,0.03,1.26
2016-07-31,32,3.0,,0.03,0.96
2016-08-01,35,3.0,False,0.03,1.05
2016-08-02,41,3.0,,0.03,1.23
2016-08-03,100,3.0,,0.03,3.0
2016-08-04,48,3.0,,0.03,1.44
2016-08-05,44,3.0,,0.03,1.3199999999999998
2016-08-06,39,3.0,,0.03,1.17
2016-08-07,39,3.0,,0.03,1.17
2016-08-08,33,3.0,,0.03,0.99
2016-08-09,27,3.0,,0.03,0.8099999999999999
2016-08-10,30,3.0,,0.03,0.8999999999999999
2016-08-11,30,3.0,,0.03,0.8999999999999999
2016-08-12,31,3.0,,0.03,0.9299999999999999
2016-08-13,27,3.0,,0.03,0.8099999999999999
2016-08-14,31,3.0,,0.03,0.9299999999999999
2016-08-15,29,3.0,,0.03,0.87
2016-08-16,23,3.0,,0.03,0.69
2016-08-17,25,3.0,,0.03,0.75
2016-08-18,32,3.0,,0.03,0.96
2016-08-19,32,3.0,,0.03,0.96
2016-08-20,27,3.0,,0.03,0.8099999999999999
2016-08-21,27,3.0,,0.03,0.8099999999999999
2016-08-22,30,3.0,,0.03,0.8999999999999999
2016-08-23,41,3.0,,0.03,1.23
2016-08-24,29,3.0,,0.03,0.87
2016-08-25,35,3.0,,0.03,1.05
2016-08-26,20,3.0,,0.03,0.6
2016-08-27,35,3.0,,0.03,1.05
2016-08-28,18,3.0,,0.03,0.54
2016-08-29,35,3.0,,0.03,1.05
2016-08-30,28,3.0,,0.03,0.84
2016-08-31,27,3.0,,0.03,0.8099999999999999
2016-09-01,54,2.0,False,0.02,1.08
2016-09-02,73,2.0,,0.02,1.46
2016-09-03,66,2.0,,0.02,1.32
2016-09-04,68,2.0,,0.02,1.36
2016-09-05,66,2.0,,0.02,1.32
2016-09-06,72,2.0,,0.02,1.44
2016-09-07,60,2.0,,0.02,1.2
2016-09-08,100,2.0,,0.02,2.0
2016-09-09,84,2.0,,0.02,1.68
2016-09-10,64,2.0,,0.02,1.28
2016-09-11,77,2.0,,0.02,1.54
2016-09-12,80,2.0,,0.02,1.6
2016-09-13,96,2.0,,0.02,1.92
2016-09-14,62,2.0,,0.02,1.24
2016-09-15,60,2.0,,0.02,1.2
2016-09-16,60,2.0,,0.02,1.2
2016-09-17,63,2.0,,0.02,1.26
2016-09-18,70,2.0,,0.02,1.4000000000000001
2016-09-19,65,2.0,,0.02,1.3
2016-09-20,56,2.0,,0.02,1.12
2016-09-21,73,2.0,,0.02,1.46
2016-09-22,63,2.0,,0.02,1.26
2016-09-23,69,2.0,,0.02,1.3800000000000001
2016-09-24,55,2.0,,0.02,1.1
2016-09-25,83,2.0,,0.02,1.6600000000000001
2016-09-26,73,2.0,,0.02,1.46
2016-09-27,57,2.0,,0.02,1.1400000000000001
2016-09-28,69,2.0,,0.02,1.3800000000000001
2016-09-29,56,2.0,,0.02,1.12
2016-09-30,66,2.0,,0.02,1.32
2016-10-01,73,2.0,False,0.02,1.46
2016-10-02,64,2.0,,0.02,1.28
2016-10-03,76,2.0,,0.02,1.52
2016-10-04,69,2.0,,0.02,1.3800000000000001
2016-10-05,69,2.0,,0.02,1.3800000000000001
2016-10-06,62,2.0,,0.02,1.24
2016-10-07,74,2.0,,0.02,1.48
2016-10-08,58,2.0,,0.02,1.16
2016-10-09,64,2.0,,0.02,1.28
2016-10-10,67,2.0,,0.02,1.34
2016-10-11,62,2.0,,0.02,1.24
2016-10-12,66,2.0,,0.02,1.32
2016-10-13,67,2.0,,0.02,1.34
2016-10-14,59,2.0,,0.02,1.18
2016-10-15,67,2.0,,0.02,1.34
2016-10-16,53,2.0,,0.02,1.06
2016-10-17,75,2.0,,0.02,1.5
2016-10-18,58,2.0,,0.02,1.16
2016-10-19,68,2.0,,0.02,1.36
2016-10-20,73,2.0,,0.02,1.46
2016-10-21,66,2.0,,0.02,1.32
2016-10-22,65,2.0,,0.02,1.3
2016-10-23,69,2.0,,0.02,1.3800000000000001
2016-10-24,63,2.0,,0.02,1.26
2016-10-25,61,2.0,,0.02,1.22
2016-10-26,73,2.0,,0.02,1.46
2016-10-27,75,2.0,,0.02,1.5
2016-10-28,86,2.0,,0.02,1.72
2016-10-29,87,2.0,,0.02,1.74
2016-10-30,100,2.0,,0.02,2.0
2016-10-31,90,2.0,,0.02,1.8
2016-11-01,83,3.0,False,0.03,2.4899999999999998
2016-11-02,71,3.0,,0.03,2.13
2016-11-03,65,3.0,,0.03,1.95
2016-11-04,77,3.0,,0.03,2.31
2016-11-05,67,3.0,,0.03,2.01
2016-11-06,59,3.0,,0.03,1.77
2016-11-07,46,3.0,,0.03,1.38
2016-11-08,56,3.0,,0.03,1.68
2016-11-09,100,3.0,,0.03,3.0
2016-11-10,73,3.0,,0.03,2.19
2016-11-11,75,3.0,,0.03,2.25
2016-11-12,65,3.0,,0.03,1.95
2016-11-13,59,3.0,,0.03,1.77
2016-11-14,72,3.0,,0.03,2.16
2016-11-15,74,3.0,,0.03,2.2199999999999998
2016-11-16,72,3.0,,0.03,2.16
2016-11-17,86,3.0,,0.03,2.58
2016-11-18,66,3.0,,0.03,1.98
2016-11-19,77,3.0,,0.03,2.31
2016-11-20,83,3.0,,0.03,2.4899999999999998
2016-11-21,66,3.0,,0.03,1.98
2016-11-22,68,3.0,,0.03,2.04
2016-11-23,68,3.0,,0.03,2.04
2016-11-24,63,3.0,,0.03,1.89
2016-11-25,68,3.0,,0.03,2.04
2016-11-26,60,3.0,,0.03,1.7999999999999998
2016-11-27,61,3.0,,0.03,1.8299999999999998
2016-11-28,71,3.0,,0.03,2.13
2016-11-29,65,3.0,,0.03,1.95
2016-11-30,75,3.0,,0.03,2.25
2016-12-01,56,3.0,False,0.03,1.68
2016-12-02,61,3.0,,0.03,1.8299999999999998
2016-12-03,51,3.0,,0.03,1.53
2016-12-04,67,3.0,,0.03,2.01
2016-12-05,63,3.0,,0.03,1.89
2016-12-06,53,3.0,,0.03,1.5899999999999999
2016-12-07,61,3.0,,0.03,1.8299999999999998
2016-12-08,56,3.0,,0.03,1.68
2016-12-09,52,3.0,,0.03,1.56
2016-12-10,60,3.0,,0.03,1.7999999999999998
2016-12-11,47,3.0,,0.03,1.41
2016-12-12,51,3.0,,0.03,1.53
2016-12-13,60,3.0,,0.03,1.7999999999999998
2016-12-14,51,3.0,,0.03,1.53
2016-12-15,55,3.0,,0.03,1.65
2016-12-16,48,3.0,,0.03,1.44
2016-12-17,60,3.0,,0.03,1.7999999999999998
2016-12-18,37,3.0,,0.03,1.1099999999999999
2016-12-19,63,3.0,,0.03,1.89
2016-12-20,61,3.0,,0.03,1.8299999999999998
2016-12-21,71,3.0,,0.03,2.13
2016-12-22,99,3.0,,0.03,2.9699999999999998
2016-12-23,89,3.0,,0.03,2.67
2016-12-24,75,3.0,,0.03,2.25
2016-12-25,76,3.0,,0.03,2.28
2016-12-26,76,3.0,,0.03,2.28
2016-12-27,90,3.0,,0.03,2.6999999999999997
2016-12-28,94,3.0,,0.03,2.82
2016-12-29,98,3.0,,0.03,2.94
2016-12-30,100,3.0,,0.03,3.0
2016-12-31,78,3.0,,0.03,2.34
2017-01-01,43,5.0,False,0.05,2.15
2017-01-02,85,5.0,,0.05,4.25
2017-01-03,62,5.0,,0.05,3.1
2017-01-04,92,5.0,,0.05,4.6000000000000005
2017-01-05,100,5.0,,0.05,5.0
2017-01-06,88,5.0,,0.05,4.4
2017-01-07,70,5.0,,0.05,3.5
2017-01-08,46,5.0,,0.05,2.3000000000000003
2017-01-09,48,5.0,,0.05,2.4000000000000004
2017-01-10,41,5.0,,0.05,2.0500000000000003
2017-01-11,60,5.0,,0.05,3.0
2017-01-12,55,5.0,,0.05,2.75
2017-01-13,58,5.0,,0.05,2.9000000000000004
2017-01-14,45,5.0,,0.05,2.25
2017-01-15,38,5.0,,0.05,1.9000000000000001
2017-01-16,47,5.0,,0.05,2.35
2017-01-17,57,5.0,,0.05,2.85
2017-01-18,50,5.0,,0.05,2.5
2017-01-19,47,5.0,,0.05,2.35
2017-01-20,39,5.0,,0.05,1.9500000000000002
2017-01-21,34,5.0,,0.05,1.7000000000000002
2017-01-22,45,5.0,,0.05,2.25
2017-01-23,42,5.0,,0.05,2.1
2017-01-24,46,5.0,,0.05,2.3000000000000003
2017-01-25,41,5.0,,0.05,2.0500000000000003
2017-01-26,44,5.0,,0.05,2.2
2017-01-27,36,5.0,,0.05,1.8
2017-01-28,32,5.0,,0.05,1.6
2017-01-29,40,5.0,,0.05,2.0
2017-01-30,34,5.0,,0.05,1.7000000000000002
2017-01-31,42,5.0,,0.05,2.1
2017-02-01,71,4.0,False,0.04,2.84
2017-02-02,78,4.0,,0.04,3.12
2017-02-03,81,4.0,,0.04,3.24
2017-02-04,87,4.0,,0.04,3.48
2017-02-05,72,4.0,,0.04,2.88
2017-02-06,63,4.0,,0.04,2.52
2017-02-07,80,4.0,,0.04,3.2
2017-02-08,82,4.0,,0.04,3.2800000000000002
2017-02-09,94,4.0,,0.04,3.7600000000000002
2017-02-10,72,4.0,,0.04,2.88
2017-02-11,69,4.0,,0.04,2.7600000000000002
2017-02-12,61,4.0,,0.04,2.44
2017-02-13,60,4.0,,0.04,2.4
2017-02-14,61,4.0,,0.04,2.44
2017-02-15,75,4.0,,0.04,3.0
2017-02-16,66,4.0,,0.04,2.64
2017-02-17,71,4.0,,0.04,2.84
2017-02-18,65,4.0,,0.04,2.6
2017-02-19,52,4.0,,0.04,2.08
2017-02-20,68,4.0,,0.04,2.72
2017-02-21,79,4.0,,0.04,3.16
2017-02-22,85,4.0,,0.04,3.4
2017-02-23,100,4.0,,0.04,4.0
2017-02-24,93,4.0,,0.04,3.72
2017-02-25,78,4.0,,0.04,3.12
2017-02-26,66,4.0,,0.04,2.64
2017-02-27,83,4.0,,0.04,3.3200000000000003
2017-02-28,82,4.0,,0.04,3.2800000000000002
2017-03-01,54,5.0,False,0.05,2.7
2017-03-02,57,5.0,,0.05,2.85
2017-03-03,75,5.0,,0.05,3.75
2017-03-04,60,5.0,,0.05,3.0
2017-03-05,44,5.0,,0.05,2.2
2017-03-06,50,5.0,,0.05,2.5
2017-03-07,52,5.0,,0.05,2.6
2017-03-08,52,5.0,,0.05,2.6
2017-03-09,52,5.0,,0.05,2.6
2017-03-10,100,5.0,,0.05,5.0
2017-03-11,67,5.0,,0.05,3.35
2017-03-12,40,5.0,,0.05,2.0
2017-03-13,46,5.0,,0.05,2.3000000000000003
2017-03-14,47,5.0,,0.05,2.35
2017-03-15,43,5.0,,0.05,2.15
2017-03-16,45,5.0,,0.05,2.25
2017-03-17,54,5.0,,0.05,2.7
2017-03-18,58,5.0,,0.05,2.9000000000000004
2017-03-19,50,5.0,,0.05,2.5
2017-03-20,46,5.0,,0.05,2.3000000000000003
2017-03-21,44,5.0,,0.05,2.2
2017-03-22,47,5.0,,0.05,2.35
2017-03-23,49,5.0,,0.05,2.45
2017-03-24,48,5.0,,0.05,2.4000000000000004
2017-03-25,44,5.0,,0.05,2.2
2017-03-26,40,5.0,,0.05,2.0
2017-03-27,41,5.0,,0.05,2.0500000000000003
2017-03-28,36,5.0,,0.05,1.8
2017-03-29,35,5.0,,0.05,1.75
2017-03-30,39,5.0,,0.05,1.9500000000000002
2017-03-31,38,5.0,,0.05,1.9000000000000001
2017-04-01,72,4.0,False,0.04,2.88
2017-04-02,66,4.0,,0.04,2.64
2017-04-03,79,4.0,,0.04,3.16
2017-04-04,72,4.0,,0.04,2.88
2017-04-05,74,4.0,,0.04,2.96
2017-04-06,75,4.0,,0.04,3.0
2017-04-07,78,4.0,,0.04,3.12
2017-04-08,89,4.0,,0.04,3.56
2017-04-09,66,4.0,,0.04,2.64
2017-04-10,65,4.0,,0.04,2.6
2017-04-11,85,4.0,,0.04,3.4
2017-04-12,96,4.0,,0.04,3.84
2017-04-13,87,4.0,,0.04,3.48
2017-04-14,75,4.0,,0.04,3.0
2017-04-15,67,4.0,,0.04,2.68
2017-04-16,58,4.0,,0.04,2.32
2017-04-17,74,4.0,,0.04,2.96
2017-04-18,62,4.0,,0.04,2.48
2017-04-19,71,4.0,,0.04,2.84
2017-04-20,79,4.0,,0.04,3.16
2017-04-21,81,4.0,,0.04,3.24
2017-04-22,79,4.0,,0.04,3.16
2017-04-23,65,4.0,,0.04,2.6
2017-04-24,75,4.0,,0.04,3.0
2017-04-25,82,4.0,,0.04,3.2800000000000002
2017-04-26,96,4.0,,0.04,3.84
2017-04-27,100,4.0,,0.04,4.0
2017-04-28,89,4.0,,0.04,3.56
2017-04-29,91,4.0,,0.04,3.64
2017-04-30,96,4.0,,0.04,3.84
2017-05-01,20,12.0,False,0.12,2.4
2017-05-02,19,12.0,,0.12,2.28
2017-05-03,19,12.0,,0.12,2.28
2017-05-04,28,12.0,,0.12,3.36
2017-05-05,24,12.0,,0.12,2.88
