Date,Last Price
7/18/2018,0.999
7/17/2018,1.0001
7/16/2018,0.9968
7/13/2018,1.0017
7/12/2018,1.0024
7/11/2018,0.9959
7/10/2018,0.9919
7/9/2018,0.9915
7/6/2018,0.9893
7/5/2018,0.9931
7/4/2018,0.993
7/3/2018,0.9925
7/2/2018,0.9936
6/29/2018,0.9906
6/28/2018,0.9975
6/27/2018,0.9973
6/26/2018,0.9912
6/25/2018,0.9873
6/22/2018,0.9881
6/21/2018,0.9923
6/20/2018,0.9962
6/19/2018,0.995
6/18/2018,0.9952
6/15/2018,0.9976
6/14/2018,0.997
6/13/2018,0.9855
6/12/2018,0.9868
6/11/2018,0.9854
6/8/2018,0.9857
6/7/2018,0.9805
6/6/2018,0.9865
6/5/2018,0.9844
6/4/2018,0.9877
6/1/2018,0.9882
5/31/2018,0.9858
5/30/2018,0.9891
5/29/2018,0.9913
5/28/2018,0.9936
5/25/2018,0.991
5/24/2018,0.9916
5/23/2018,0.9957
5/22/2018,0.9928
5/21/2018,0.9973
5/18/2018,0.998
5/17/2018,1.0015
5/16/2018,1.0012
5/15/2018,1.0013
5/14/2018,1.0006
5/11/2018,0.9998
5/10/2018,1.0036
5/9/2018,1.005
5/8/2018,1.0017
5/7/2018,1.0027
5/4/2018,1
5/3/2018,0.9975
5/2/2018,0.9988
5/1/2018,0.9966
4/30/2018,0.9909
4/27/2018,0.9877
4/26/2018,0.9891
4/25/2018,0.9833
4/24/2018,0.9789
4/23/2018,0.9782
4/20/2018,0.9746
4/19/2018,0.9713
4/18/2018,0.9687
4/17/2018,0.9663
4/16/2018,0.96
4/13/2018,0.9622
4/12/2018,0.9624
4/11/2018,0.9577
4/10/2018,0.9569
4/9/2018,0.9562
4/6/2018,0.9591
4/5/2018,0.9635
4/4/2018,0.9608
4/3/2018,0.9589
4/2/2018,0.9551
3/30/2018,0.954
3/29/2018,0.9564
3/28/2018,0.9567
3/27/2018,0.9468
3/26/2018,0.9456
3/23/2018,0.9474
3/22/2018,0.9492
3/21/2018,0.9497
3/20/2018,0.9565
3/19/2018,0.9511
3/16/2018,0.952
3/15/2018,0.9514
3/14/2018,0.9449
3/13/2018,0.9441
3/12/2018,0.9476
3/9/2018,0.9513
3/8/2018,0.9511
3/7/2018,0.9435
3/6/2018,0.9407
3/5/2018,0.9399
3/2/2018,0.9374
3/1/2018,0.9418
2/28/2018,0.9446
2/27/2018,0.9389
2/26/2018,0.938
2/23/2018,0.9361
2/22/2018,0.9329
2/21/2018,0.939
2/20/2018,0.9361
2/19/2018,0.9295
2/16/2018,0.927
2/15/2018,0.922
2/14/2018,0.9294
2/13/2018,0.9349
2/12/2018,0.9393
2/9/2018,0.9386
2/8/2018,0.9362
2/7/2018,0.9439
2/6/2018,0.9359
2/5/2018,0.9317
2/2/2018,0.9314
2/1/2018,0.9265
1/31/2018,0.9313
1/30/2018,0.9348
1/29/2018,0.9375
1/26/2018,0.9324
1/25/2018,0.9407
1/24/2018,0.9453
1/23/2018,0.9577
1/22/2018,0.9618
1/19/2018,0.9628
1/18/2018,0.9589
1/17/2018,0.9659
1/16/2018,0.9595
1/15/2018,0.9631
1/12/2018,0.9673
1/11/2018,0.9758
1/10/2018,0.9782
1/9/2018,0.983
1/8/2018,0.9772
1/5/2018,0.9747
1/4/2018,0.9742
