date,bitcoin buy_unscaled,bitcoin buy_monthly,isPartial,scale,bitcoin buy
2016-08-01,55,3.0,False,0.03,1.65
2016-08-02,83,3.0,,0.03,2.4899999999999998
2016-08-03,85,3.0,,0.03,2.55
2016-08-04,71,3.0,,0.03,2.13
2016-08-05,0,3.0,,0.03,0.0
2016-08-06,34,3.0,,0.03,1.02
2016-08-07,85,3.0,,0.03,2.55
2016-08-08,28,3.0,,0.03,0.84
2016-08-09,100,3.0,,0.03,3.0
2016-08-10,58,3.0,,0.03,1.74
2016-08-11,45,3.0,,0.03,1.3499999999999999
2016-08-12,0,3.0,,0.03,0.0
2016-08-13,17,3.0,,0.03,0.51
2016-08-14,35,3.0,,0.03,1.05
2016-08-15,73,3.0,,0.03,2.19
2016-08-16,15,3.0,,0.03,0.44999999999999996
2016-08-17,45,3.0,,0.03,1.3499999999999999
2016-08-18,60,3.0,,0.03,1.7999999999999998
2016-08-19,46,3.0,,0.03,1.38
2016-08-20,35,3.0,,0.03,1.05
2016-08-21,52,3.0,,0.03,1.56
2016-08-22,29,3.0,,0.03,0.87
2016-08-23,15,3.0,,0.03,0.44999999999999996
2016-08-24,58,3.0,,0.03,1.74
2016-08-25,27,3.0,,0.03,0.8099999999999999
2016-08-26,84,3.0,,0.03,2.52
2016-08-27,32,3.0,,0.03,0.96
2016-08-28,97,3.0,,0.03,2.9099999999999997
2016-08-29,66,3.0,,0.03,1.98
2016-08-30,0,3.0,,0.03,0.0
2016-08-31,54,3.0,,0.03,1.6199999999999999
2016-09-01,82,3.0,False,0.03,2.46
2016-09-02,35,3.0,,0.03,1.05
2016-09-03,27,3.0,,0.03,0.8099999999999999
2016-09-04,70,3.0,,0.03,2.1
2016-09-05,39,3.0,,0.03,1.17
2016-09-06,23,3.0,,0.03,0.69
2016-09-07,67,3.0,,0.03,2.01
2016-09-08,79,3.0,,0.03,2.37
2016-09-09,35,3.0,,0.03,1.05
2016-09-10,41,3.0,,0.03,1.23
2016-09-11,65,3.0,,0.03,1.95
2016-09-12,45,3.0,,0.03,1.3499999999999999
2016-09-13,22,3.0,,0.03,0.6599999999999999
2016-09-14,45,3.0,,0.03,1.3499999999999999
2016-09-15,23,3.0,,0.03,0.69
2016-09-16,23,3.0,,0.03,0.69
2016-09-17,53,3.0,,0.03,1.5899999999999999
2016-09-18,51,3.0,,0.03,1.53
2016-09-19,11,3.0,,0.03,0.32999999999999996
2016-09-20,100,3.0,,0.03,3.0
2016-09-21,45,3.0,,0.03,1.3499999999999999
2016-09-22,34,3.0,,0.03,1.02
2016-09-23,35,3.0,,0.03,1.05
2016-09-24,27,3.0,,0.03,0.8099999999999999
2016-09-25,13,3.0,,0.03,0.39
2016-09-26,45,3.0,,0.03,1.3499999999999999
2016-09-27,56,3.0,,0.03,1.68
2016-09-28,22,3.0,,0.03,0.6599999999999999
2016-09-29,79,3.0,,0.03,2.37
2016-09-30,12,3.0,,0.03,0.36
2016-10-01,23,3.0,False,0.03,0.69
2016-10-02,23,3.0,,0.03,0.69
2016-10-03,19,3.0,,0.03,0.57
2016-10-04,38,3.0,,0.03,1.14
2016-10-05,38,3.0,,0.03,1.14
2016-10-06,39,3.0,,0.03,1.17
2016-10-07,50,3.0,,0.03,1.5
2016-10-08,12,3.0,,0.03,0.36
2016-10-09,69,3.0,,0.03,2.07
2016-10-10,30,3.0,,0.03,0.8999999999999999
2016-10-11,39,3.0,,0.03,1.17
2016-10-12,49,3.0,,0.03,1.47
2016-10-13,69,3.0,,0.03,2.07
2016-10-14,10,3.0,,0.03,0.3
2016-10-15,60,3.0,,0.03,1.7999999999999998
2016-10-16,80,3.0,,0.03,2.4
2016-10-17,29,3.0,,0.03,0.87
2016-10-18,48,3.0,,0.03,1.44
2016-10-19,29,3.0,,0.03,0.87
2016-10-20,29,3.0,,0.03,0.87
2016-10-21,60,3.0,,0.03,1.7999999999999998
2016-10-22,36,3.0,,0.03,1.08
2016-10-23,93,3.0,,0.03,2.79
2016-10-24,38,3.0,,0.03,1.14
2016-10-25,29,3.0,,0.03,0.87
2016-10-26,19,3.0,,0.03,0.57
2016-10-27,19,3.0,,0.03,0.57
2016-10-28,100,3.0,,0.03,3.0
2016-10-29,23,3.0,,0.03,0.69
2016-10-30,23,3.0,,0.03,0.69
2016-10-31,58,3.0,,0.03,1.74
2016-11-01,21,3.0,False,0.03,0.63
2016-11-02,49,3.0,,0.03,1.47
2016-11-03,10,3.0,,0.03,0.3
2016-11-04,32,3.0,,0.03,0.96
2016-11-05,87,3.0,,0.03,2.61
2016-11-06,47,3.0,,0.03,1.41
2016-11-07,49,3.0,,0.03,1.47
2016-11-08,19,3.0,,0.03,0.57
2016-11-09,48,3.0,,0.03,1.44
2016-11-10,31,3.0,,0.03,0.9299999999999999
2016-11-11,31,3.0,,0.03,0.9299999999999999
2016-11-12,37,3.0,,0.03,1.1099999999999999
2016-11-13,12,3.0,,0.03,0.36
2016-11-14,60,3.0,,0.03,1.7999999999999998
2016-11-15,40,3.0,,0.03,1.2
2016-11-16,40,3.0,,0.03,1.2
2016-11-17,50,3.0,,0.03,1.5
2016-11-18,31,3.0,,0.03,0.9299999999999999
2016-11-19,24,3.0,,0.03,0.72
2016-11-20,12,3.0,,0.03,0.36
2016-11-21,60,3.0,,0.03,1.7999999999999998
2016-11-22,21,3.0,,0.03,0.63
2016-11-23,65,3.0,,0.03,1.95
2016-11-24,24,3.0,,0.03,0.72
2016-11-25,100,3.0,,0.03,3.0
2016-11-26,58,3.0,,0.03,1.74
2016-11-27,34,3.0,,0.03,1.02
2016-11-28,64,3.0,,0.03,1.92
2016-11-29,9,3.0,,0.03,0.27
2016-11-30,57,3.0,,0.03,1.71
2016-12-01,64,4.0,False,0.04,2.56
2016-12-02,24,4.0,,0.04,0.96
2016-12-03,19,4.0,,0.04,0.76
2016-12-04,9,4.0,,0.04,0.36
2016-12-05,56,4.0,,0.04,2.24
2016-12-06,15,4.0,,0.04,0.6
2016-12-07,55,4.0,,0.04,2.2
2016-12-08,31,4.0,,0.04,1.24
2016-12-09,49,4.0,,0.04,1.96
2016-12-10,48,4.0,,0.04,1.92
2016-12-11,46,4.0,,0.04,1.84
2016-12-12,75,4.0,,0.04,3.0
2016-12-13,54,4.0,,0.04,2.16
2016-12-14,32,4.0,,0.04,1.28
2016-12-15,48,4.0,,0.04,1.92
2016-12-16,58,4.0,,0.04,2.32
2016-12-17,49,4.0,,0.04,1.96
2016-12-18,57,4.0,,0.04,2.2800000000000002
2016-12-19,41,4.0,,0.04,1.6400000000000001
2016-12-20,59,4.0,,0.04,2.36
2016-12-21,86,4.0,,0.04,3.44
2016-12-22,54,4.0,,0.04,2.16
2016-12-23,100,4.0,,0.04,4.0
2016-12-24,51,4.0,,0.04,2.04
2016-12-25,55,4.0,,0.04,2.2
2016-12-26,48,4.0,,0.04,1.92
2016-12-27,43,4.0,,0.04,1.72
2016-12-28,52,4.0,,0.04,2.08
2016-12-29,68,4.0,,0.04,2.72
2016-12-30,89,4.0,,0.04,3.56
2016-12-31,19,4.0,,0.04,0.76
2017-01-01,55,5.0,False,0.05,2.75
2017-01-02,48,5.0,,0.05,2.4000000000000004
2017-01-03,45,5.0,,0.05,2.25
2017-01-04,83,5.0,,0.05,4.15
2017-01-05,52,5.0,,0.05,2.6
2017-01-06,100,5.0,,0.05,5.0
2017-01-07,78,5.0,,0.05,3.9000000000000004
2017-01-08,60,5.0,,0.05,3.0
2017-01-09,44,5.0,,0.05,2.2
2017-01-10,36,5.0,,0.05,1.8
2017-01-11,36,5.0,,0.05,1.8
2017-01-12,59,5.0,,0.05,2.95
2017-01-13,52,5.0,,0.05,2.6
2017-01-14,60,5.0,,0.05,3.0
2017-01-15,26,5.0,,0.05,1.3
2017-01-16,30,5.0,,0.05,1.5
2017-01-17,43,5.0,,0.05,2.15
2017-01-18,29,5.0,,0.05,1.4500000000000002
2017-01-19,29,5.0,,0.05,1.4500000000000002
2017-01-20,22,5.0,,0.05,1.1
2017-01-21,43,5.0,,0.05,2.15
2017-01-22,16,5.0,,0.05,0.8
2017-01-23,35,5.0,,0.05,1.75
2017-01-24,22,5.0,,0.05,1.1
2017-01-25,66,5.0,,0.05,3.3000000000000003
2017-01-26,43,5.0,,0.05,2.15
2017-01-27,51,5.0,,0.05,2.5500000000000003
2017-01-28,61,5.0,,0.05,3.0500000000000003
2017-01-29,43,5.0,,0.05,2.15
2017-01-30,35,5.0,,0.05,1.75
2017-01-31,70,5.0,,0.05,3.5
2017-02-01,55,4.0,False,0.04,2.2
2017-02-02,28,4.0,,0.04,1.12
2017-02-03,30,4.0,,0.04,1.2
2017-02-04,26,4.0,,0.04,1.04
2017-02-05,42,4.0,,0.04,1.68
2017-02-06,20,4.0,,0.04,0.8
2017-02-07,28,4.0,,0.04,1.12
2017-02-08,100,4.0,,0.04,4.0
2017-02-09,57,4.0,,0.04,2.2800000000000002
2017-02-10,37,4.0,,0.04,1.48
2017-02-11,35,4.0,,0.04,1.4000000000000001
2017-02-12,43,4.0,,0.04,1.72
2017-02-13,69,4.0,,0.04,2.7600000000000002
2017-02-14,57,4.0,,0.04,2.2800000000000002
2017-02-15,29,4.0,,0.04,1.16
2017-02-16,36,4.0,,0.04,1.44
2017-02-17,21,4.0,,0.04,0.84
2017-02-18,42,4.0,,0.04,1.68
2017-02-19,44,4.0,,0.04,1.76
2017-02-20,15,4.0,,0.04,0.6
2017-02-21,21,4.0,,0.04,0.84
2017-02-22,43,4.0,,0.04,1.72
2017-02-23,43,4.0,,0.04,1.72
2017-02-24,44,4.0,,0.04,1.76
2017-02-25,26,4.0,,0.04,1.04
2017-02-26,58,4.0,,0.04,2.32
2017-02-27,46,4.0,,0.04,1.84
2017-02-28,67,4.0,,0.04,2.68
2017-03-01,100,6.0,False,0.06,6.0
2017-03-02,63,6.0,,0.06,3.78
2017-03-03,58,6.0,,0.06,3.48
2017-03-04,89,6.0,,0.06,5.34
2017-03-05,87,6.0,,0.06,5.22
2017-03-06,86,6.0,,0.06,5.16
2017-03-07,46,6.0,,0.06,2.76
2017-03-08,73,6.0,,0.06,4.38
2017-03-09,40,6.0,,0.06,2.4
2017-03-10,84,6.0,,0.06,5.04
2017-03-11,78,6.0,,0.06,4.68
2017-03-12,65,6.0,,0.06,3.9
2017-03-13,62,6.0,,0.06,3.7199999999999998
2017-03-14,99,6.0,,0.06,5.9399999999999995
2017-03-15,50,6.0,,0.06,3.0
2017-03-16,76,6.0,,0.06,4.56
2017-03-17,34,6.0,,0.06,2.04
2017-03-18,50,6.0,,0.06,3.0
2017-03-19,40,6.0,,0.06,2.4
2017-03-20,65,6.0,,0.06,3.9
2017-03-21,59,6.0,,0.06,3.54
2017-03-22,50,6.0,,0.06,3.0
2017-03-23,25,6.0,,0.06,1.5
2017-03-24,26,6.0,,0.06,1.56
2017-03-25,20,6.0,,0.06,1.2
2017-03-26,30,6.0,,0.06,1.7999999999999998
2017-03-27,58,6.0,,0.06,3.48
2017-03-28,17,6.0,,0.06,1.02
2017-03-29,75,6.0,,0.06,4.5
2017-03-30,42,6.0,,0.06,2.52
2017-03-31,86,6.0,,0.06,5.16
2017-04-01,27,5.0,False,0.05,1.35
2017-04-02,100,5.0,,0.05,5.0
2017-04-03,58,5.0,,0.05,2.9000000000000004
2017-04-04,37,5.0,,0.05,1.85
2017-04-05,30,5.0,,0.05,1.5
2017-04-06,52,5.0,,0.05,2.6
2017-04-07,47,5.0,,0.05,2.35
2017-04-08,65,5.0,,0.05,3.25
2017-04-09,75,5.0,,0.05,3.75
2017-04-10,84,5.0,,0.05,4.2
2017-04-11,31,5.0,,0.05,1.55
2017-04-12,85,5.0,,0.05,4.25
2017-04-13,39,5.0,,0.05,1.9500000000000002
2017-04-14,42,5.0,,0.05,2.1
2017-04-15,47,5.0,,0.05,2.35
2017-04-16,58,5.0,,0.05,2.9000000000000004
2017-04-17,38,5.0,,0.05,1.9000000000000001
2017-04-18,45,5.0,,0.05,2.25
2017-04-19,75,5.0,,0.05,3.75
2017-04-20,68,5.0,,0.05,3.4000000000000004
2017-04-21,70,5.0,,0.05,3.5
2017-04-22,37,5.0,,0.05,1.85
2017-04-23,37,5.0,,0.05,1.85
2017-04-24,22,5.0,,0.05,1.1
2017-04-25,29,5.0,,0.05,1.4500000000000002
2017-04-26,59,5.0,,0.05,2.95
2017-04-27,60,5.0,,0.05,3.0
2017-04-28,38,5.0,,0.05,1.9000000000000001
2017-04-29,92,5.0,,0.05,4.6000000000000005
2017-04-30,81,5.0,,0.05,4.05
2017-05-01,17,13.0,False,0.13,2.21
2017-05-02,10,13.0,,0.13,1.3
2017-05-03,19,13.0,,0.13,2.47
2017-05-04,27,13.0,,0.13,3.5100000000000002
2017-05-05,12,13.0,,0.13,1.56
2017-05-06,38,13.0,,0.13,4.94
2017-05-07,19,13.0,,0.13,2.47
2017-05-08,14,13.0,,0.13,1.82
2017-05-09,21,13.0,,0.13,2.73
2017-05-10,19,13.0,,0.13,2.47
2017-05-11,26,13.0,,0.13,3.38
2017-05-12,30,13.0,,0.13,3.9000000000000004
2017-05-13,32,13.0,,0.13,4.16
2017-05-14,20,13.0,,0.13,2.6
2017-05-15,19,13.0,,0.13,2.47
2017-05-16,23,13.0,,0.13,2.99
2017-05-17,23,13.0,,0.13,2.99
2017-05-18,20,13.0,,0.13,2.6
2017-05-19,30,13.0,,0.13,3.9000000000000004
2017-05-20,36,13.0,,0.13,4.68
2017-05-21,31,13.0,,0.13,4.03
2017-05-22,69,13.0,,0.13,8.97
2017-05-23,66,13.0,,0.13,8.58
2017-05-24,100,13.0,,0.13,13.0
2017-05-25,100,13.0,,0.13,13.0
2017-05-26,61,13.0,,0.13,7.930000000000001
2017-05-27,50,13.0,,0.13,6.5
2017-05-28,37,13.0,,0.13,4.8100000000000005
2017-05-29,30,13.0,,0.13,3.9000000000000004
2017-05-30,37,13.0,,0.13,4.8100000000000005
2017-05-31,52,13.0,,0.13,6.76
2017-06-01,73,12.0,False,0.12,8.76
2017-06-02,51,12.0,,0.12,6.12
2017-06-03,37,12.0,,0.12,4.4399999999999995
2017-06-04,68,12.0,,0.12,8.16
2017-06-05,100,12.0,,0.12,12.0
2017-06-06,93,12.0,,0.12,11.16
2017-06-07,75,12.0,,0.12,9.0
2017-06-08,56,12.0,,0.12,6.72
2017-06-09,52,12.0,,0.12,6.24
2017-06-10,51,12.0,,0.12,6.12
2017-06-11,56,12.0,,0.12,6.72
2017-06-12,57,12.0,,0.12,6.84
2017-06-13,59,12.0,,0.12,7.08
2017-06-14,67,12.0,,0.12,8.04
2017-06-15,87,12.0,,0.12,10.44
2017-06-16,24,12.0,,0.12,2.88
2017-06-17,46,12.0,,0.12,5.52
2017-06-18,93,12.0,,0.12,11.16
2017-06-19,45,12.0,,0.12,5.3999999999999995
2017-06-20,57,12.0,,0.12,6.84
2017-06-21,73,12.0,,0.12,8.76
2017-06-22,63,12.0,,0.12,7.56
2017-06-23,70,12.0,,0.12,8.4
2017-06-24,75,12.0,,0.12,9.0
2017-06-25,51,12.0,,0.12,6.12
2017-06-26,42,12.0,,0.12,5.04
2017-06-27,47,12.0,,0.12,5.64
2017-06-28,53,12.0,,0.12,6.359999999999999
2017-06-29,64,12.0,,0.12,7.68
2017-06-30,66,12.0,,0.12,7.92
2017-07-01,41,10.0,False,0.1,4.1000000000000005
2017-07-02,52,10.0,,0.1,5.2
2017-07-03,29,10.0,,0.1,2.9000000000000004
2017-07-04,41,10.0,,0.1,4.1000000000000005
2017-07-05,65,10.0,,0.1,6.5
2017-07-06,39,10.0,,0.1,3.9000000000000004
2017-07-07,27,10.0,,0.1,2.7
2017-07-08,44,10.0,,0.1,4.4
2017-07-09,40,10.0,,0.1,4.0
2017-07-10,47,10.0,,0.1,4.7
2017-07-11,34,10.0,,0.1,3.4000000000000004
2017-07-12,100,10.0,,0.1,10.0
2017-07-13,39,10.0,,0.1,3.9000000000000004
2017-07-14,35,10.0,,0.1,3.5
2017-07-15,32,10.0,,0.1,3.2
2017-07-16,51,10.0,,0.1,5.1000000000000005
2017-07-17,54,10.0,,0.1,5.4
2017-07-18,38,10.0,,0.1,3.8000000000000003
2017-07-19,62,10.0,,0.1,6.2
2017-07-20,53,10.0,,0.1,5.300000000000001
2017-07-21,47,10.0,,0.1,4.7
2017-07-22,49,10.0,,0.1,4.9
2017-07-23,49,10.0,,0.1,4.9
2017-07-24,49,10.0,,0.1,4.9
2017-07-25,42,10.0,,0.1,4.2
2017-07-26,34,10.0,,0.1,3.4000000000000004
2017-07-27,34,10.0,,0.1,3.4000000000000004
2017-07-28,59,10.0,,0.1,5.9
2017-07-29,35,10.0,,0.1,3.5
2017-07-30,36,10.0,,0.1,3.6
2017-07-31,60,10.0,,0.1,6.0
2017-08-01,58,20.0,False,0.2,11.600000000000001
2017-08-02,69,20.0,,0.2,13.8
2017-08-03,41,20.0,,0.2,8.200000000000001
2017-08-04,40,20.0,,0.2,8.0
2017-08-05,32,20.0,,0.2,6.4
2017-08-06,29,20.0,,0.2,5.800000000000001
2017-08-07,51,20.0,,0.2,10.200000000000001
2017-08-08,58,20.0,,0.2,11.600000000000001
2017-08-09,65,20.0,,0.2,13.0
2017-08-10,50,20.0,,0.2,10.0
2017-08-11,61,20.0,,0.2,12.200000000000001
2017-08-12,71,20.0,,0.2,14.200000000000001
2017-08-13,72,20.0,,0.2,14.4
2017-08-14,100,20.0,,0.2,20.0
2017-08-15,73,20.0,,0.2,14.600000000000001
2017-08-16,66,20.0,,0.2,13.200000000000001
2017-08-17,73,20.0,,0.2,14.600000000000001
2017-08-18,74,20.0,,0.2,14.8
2017-08-19,86,20.0,,0.2,17.2
2017-08-20,77,20.0,,0.2,15.4
2017-08-21,37,20.0,,0.2,7.4
2017-08-22,60,20.0,,0.2,12.0
2017-08-23,58,20.0,,0.2,11.600000000000001
2017-08-24,57,20.0,,0.2,11.4
2017-08-25,52,20.0,,0.2,10.4
2017-08-26,47,20.0,,0.2,9.4
2017-08-27,32,20.0,,0.2,6.4
2017-08-28,51,20.0,,0.2,10.200000000000001
2017-08-29,45,20.0,,0.2,9.0
2017-08-30,57,20.0,,0.2,11.4
2017-08-31,53,20.0,,0.2,10.600000000000001
2017-09-01,84,13.0,False,0.13,10.92
2017-09-02,100,13.0,,0.13,13.0
2017-09-03,75,13.0,,0.13,9.75
2017-09-04,71,13.0,,0.13,9.23
2017-09-05,85,13.0,,0.13,11.05
2017-09-06,29,13.0,,0.13,3.77
2017-09-07,61,13.0,,0.13,7.930000000000001
2017-09-08,45,13.0,,0.13,5.8500000000000005
2017-09-09,26,13.0,,0.13,3.38
2017-09-10,35,13.0,,0.13,4.55
2017-09-11,58,13.0,,0.13,7.54
2017-09-12,53,13.0,,0.13,6.890000000000001
2017-09-13,61,13.0,,0.13,7.930000000000001
2017-09-14,70,13.0,,0.13,9.1
2017-09-15,58,13.0,,0.13,7.54
2017-09-16,58,13.0,,0.13,7.54
2017-09-17,33,13.0,,0.13,4.29
2017-09-18,61,13.0,,0.13,7.930000000000001
2017-09-19,36,13.0,,0.13,4.68
2017-09-20,42,13.0,,0.13,5.46
2017-09-21,39,13.0,,0.13,5.07
2017-09-22,26,13.0,,0.13,3.38
2017-09-23,48,13.0,,0.13,6.24
2017-09-24,33,13.0,,0.13,4.29
2017-09-25,45,13.0,,0.13,5.8500000000000005
2017-09-26,42,13.0,,0.13,5.46
2017-09-27,26,13.0,,0.13,3.38
2017-09-28,34,13.0,,0.13,4.42
2017-09-29,55,13.0,,0.13,7.15
2017-09-30,21,13.0,,0.13,2.73
2017-10-01,34,16.0,False,0.16,5.44
2017-10-02,48,16.0,,0.16,7.68
2017-10-03,31,16.0,,0.16,4.96
2017-10-04,23,16.0,,0.16,3.68
2017-10-05,39,16.0,,0.16,6.24
2017-10-06,27,16.0,,0.16,4.32
2017-10-07,28,16.0,,0.16,4.48
2017-10-08,39,16.0,,0.16,6.24
2017-10-09,38,16.0,,0.16,6.08
2017-10-10,23,16.0,,0.16,3.68
2017-10-11,44,16.0,,0.16,7.04
2017-10-12,77,16.0,,0.16,12.32
2017-10-13,100,16.0,,0.16,16.0
2017-10-14,53,16.0,,0.16,8.48
2017-10-15,71,16.0,,0.16,11.36
2017-10-16,54,16.0,,0.16,8.64
2017-10-17,44,16.0,,0.16,7.04
2017-10-18,70,16.0,,0.16,11.200000000000001
2017-10-19,56,16.0,,0.16,8.96
2017-10-20,70,16.0,,0.16,11.200000000000001
2017-10-21,93,16.0,,0.16,14.88
2017-10-22,49,16.0,,0.16,7.84
2017-10-23,74,16.0,,0.16,11.84
2017-10-24,64,16.0,,0.16,10.24
2017-10-25,38,16.0,,0.16,6.08
2017-10-26,65,16.0,,0.16,10.4
2017-10-27,70,16.0,,0.16,11.200000000000001
2017-10-28,53,16.0,,0.16,8.48
2017-10-29,63,16.0,,0.16,10.08
2017-10-30,76,16.0,,0.16,12.16
2017-10-31,68,16.0,,0.16,10.88
2017-11-01,20,42.0,False,0.42,8.4
2017-11-02,23,42.0,,0.42,9.66
2017-11-03,29,42.0,,0.42,12.18
2017-11-04,19,42.0,,0.42,7.9799999999999995
2017-11-05,20,42.0,,0.42,8.4
2017-11-06,18,42.0,,0.42,7.56
2017-11-07,15,42.0,,0.42,6.3
2017-11-08,16,42.0,,0.42,6.72
2017-11-09,16,42.0,,0.42,6.72
2017-11-10,20,42.0,,0.42,8.4
2017-11-11,21,42.0,,0.42,8.82
2017-11-12,26,42.0,,0.42,10.92
2017-11-13,23,42.0,,0.42,9.66
2017-11-14,13,42.0,,0.42,5.46
2017-11-15,17,42.0,,0.42,7.14
2017-11-16,16,42.0,,0.42,6.72
2017-11-17,18,42.0,,0.42,7.56
2017-11-18,19,42.0,,0.42,7.9799999999999995
2017-11-19,16,42.0,,0.42,6.72
2017-11-20,18,42.0,,0.42,7.56
2017-11-21,24,42.0,,0.42,10.08
2017-11-22,18,42.0,,0.42,7.56
2017-11-23,22,42.0,,0.42,9.24
2017-11-24,22,42.0,,0.42,9.24
2017-11-25,19,42.0,,0.42,7.9799999999999995
2017-11-26,35,42.0,,0.42,14.7
2017-11-27,44,42.0,,0.42,18.48
2017-11-28,53,42.0,,0.42,22.259999999999998
2017-11-29,100,42.0,,0.42,42.0
2017-11-30,57,42.0,,0.42,23.939999999999998
2017-12-01,27,100.0,False,1.0,27.0
2017-12-02,20,100.0,,1.0,20.0
2017-12-03,25,100.0,,1.0,25.0
2017-12-04,23,100.0,,1.0,23.0
2017-12-05,29,100.0,,1.0,29.0
2017-12-06,34,100.0,,1.0,34.0
2017-12-07,100,100.0,,1.0,100.0
2017-12-08,75,100.0,,1.0,75.0
2017-12-09,48,100.0,,1.0,48.0
2017-12-10,38,100.0,,1.0,38.0
2017-12-11,52,100.0,,1.0,52.0
2017-12-12,51,100.0,,1.0,51.0
2017-12-13,50,100.0,,1.0,50.0
2017-12-14,37,100.0,,1.0,37.0
2017-12-15,39,100.0,,1.0,39.0
2017-12-16,43,100.0,,1.0,43.0
2017-12-17,34,100.0,,1.0,34.0
2017-12-18,37,100.0,,1.0,37.0
2017-12-19,43,100.0,,1.0,43.0
2017-12-20,59,100.0,,1.0,59.0
2017-12-21,44,100.0,,1.0,44.0
2017-12-22,50,100.0,,1.0,50.0
2017-12-23,38,100.0,,1.0,38.0
2017-12-24,23,100.0,,1.0,23.0
2017-12-25,18,100.0,,1.0,18.0
2017-12-26,20,100.0,,1.0,20.0
2017-12-27,22,100.0,,1.0,22.0
2017-12-28,23,100.0,,1.0,23.0
2017-12-29,21,100.0,,1.0,21.0
2017-12-30,22,100.0,,1.0,22.0
2017-12-31,18,100.0,,1.0,18.0
2018-01-01,37,36.0,False,0.36,13.32
2018-01-02,54,36.0,,0.36,19.439999999999998
2018-01-03,77,36.0,,0.36,27.72
2018-01-04,100,36.0,,0.36,36.0
2018-01-05,92,36.0,,0.36,33.12
2018-01-06,73,36.0,,0.36,26.279999999999998
2018-01-07,61,36.0,,0.36,21.96
2018-01-08,65,36.0,,0.36,23.4
2018-01-09,58,36.0,,0.36,20.88
2018-01-10,72,36.0,,0.36,25.919999999999998
2018-01-11,64,36.0,,0.36,23.04
2018-01-12,43,36.0,,0.36,15.479999999999999
2018-01-13,44,36.0,,0.36,15.84
2018-01-14,49,36.0,,0.36,17.64
2018-01-15,40,36.0,,0.36,14.399999999999999
2018-01-16,54,36.0,,0.36,19.439999999999998
2018-01-17,71,36.0,,0.36,25.56
2018-01-18,54,36.0,,0.36,19.439999999999998
2018-01-19,38,36.0,,0.36,13.68
2018-01-20,40,36.0,,0.36,14.399999999999999
2018-01-21,29,36.0,,0.36,10.44
2018-01-22,26,36.0,,0.36,9.36
2018-01-23,47,36.0,,0.36,16.919999999999998
2018-01-24,33,36.0,,0.36,11.879999999999999
2018-01-25,38,36.0,,0.36,13.68
2018-01-26,41,36.0,,0.36,14.76
2018-01-27,32,36.0,,0.36,11.52
2018-01-28,31,36.0,,0.36,11.16
2018-01-29,34,36.0,,0.36,12.24
2018-01-30,31,36.0,,0.36,11.16
2018-01-31,24,36.0,,0.36,8.64
2018-02-01,85,16.0,False,0.16,13.6
2018-02-02,97,16.0,,0.16,15.52
2018-02-03,64,16.0,,0.16,10.24
2018-02-04,81,16.0,,0.16,12.96
2018-02-05,83,16.0,,0.16,13.280000000000001
2018-02-06,100,16.0,,0.16,16.0
2018-02-07,75,16.0,,0.16,12.0
2018-02-08,86,16.0,,0.16,13.76
2018-02-09,69,16.0,,0.16,11.040000000000001
2018-02-10,56,16.0,,0.16,8.96
2018-02-11,65,16.0,,0.16,10.4
2018-02-12,47,16.0,,0.16,7.5200000000000005
2018-02-13,45,16.0,,0.16,7.2
2018-02-14,44,16.0,,0.16,7.04
2018-02-15,49,16.0,,0.16,7.84
2018-02-16,63,16.0,,0.16,10.08
2018-02-17,46,16.0,,0.16,7.36
2018-02-18,66,16.0,,0.16,10.56
2018-02-19,48,16.0,,0.16,7.68
2018-02-20,39,16.0,,0.16,6.24
2018-02-21,38,16.0,,0.16,6.08
2018-02-22,36,16.0,,0.16,5.76
2018-02-23,24,16.0,,0.16,3.84
2018-02-24,34,16.0,,0.16,5.44
2018-02-25,34,16.0,,0.16,5.44
2018-02-26,57,16.0,,0.16,9.120000000000001
2018-02-27,32,16.0,,0.16,5.12
2018-02-28,29,16.0,,0.16,4.64
2018-03-01,57,9.0,False,0.09,5.13
2018-03-02,70,9.0,,0.09,6.3
2018-03-03,88,9.0,,0.09,7.92
2018-03-04,66,9.0,,0.09,5.9399999999999995
2018-03-05,96,9.0,,0.09,8.64
2018-03-06,73,9.0,,0.09,6.569999999999999
2018-03-07,64,9.0,,0.09,5.76
2018-03-08,88,9.0,,0.09,7.92
2018-03-09,100,9.0,,0.09,9.0
2018-03-10,99,9.0,,0.09,8.91
2018-03-11,88,9.0,,0.09,7.92
2018-03-12,69,9.0,,0.09,6.21
2018-03-13,70,9.0,,0.09,6.3
2018-03-14,70,9.0,,0.09,6.3
2018-03-15,70,9.0,,0.09,6.3
2018-03-16,72,9.0,,0.09,6.4799999999999995
2018-03-17,67,9.0,,0.09,6.029999999999999
2018-03-18,73,9.0,,0.09,6.569999999999999
2018-03-19,74,9.0,,0.09,6.66
2018-03-20,65,9.0,,0.09,5.85
2018-03-21,83,9.0,,0.09,7.47
2018-03-22,57,9.0,,0.09,5.13
2018-03-23,78,9.0,,0.09,7.02
2018-03-24,51,9.0,,0.09,4.59
2018-03-25,50,9.0,,0.09,4.5
2018-03-26,38,9.0,,0.09,3.42
2018-03-27,38,9.0,,0.09,3.42
2018-03-28,68,9.0,,0.09,6.12
2018-03-29,73,9.0,,0.09,6.569999999999999
2018-03-30,93,9.0,,0.09,8.37
2018-03-31,52,9.0,,0.09,4.68
