date,bitcoin sell_unscaled,bitcoin sell_monthly,isPartial,scale,bitcoin sell
2017-04-21,35,5.0,,0.05,1.75
2017-04-22,0,5.0,,0.05,0.0
2017-04-23,83,5.0,,0.05,4.15
2017-04-24,0,5.0,,0.05,0.0
2017-04-25,34,5.0,,0.05,1.7000000000000002
2017-04-26,33,5.0,,0.05,1.6500000000000001
2017-04-27,34,5.0,,0.05,1.7000000000000002
2017-04-28,0,5.0,,0.05,0.0
2017-04-29,41,5.0,,0.05,2.0500000000000003
2017-04-30,0,5.0,,0.05,0.0
2017-05-01,25,14.0,False,0.14,3.5000000000000004
2017-05-02,0,14.0,,0.14,0.0
2017-05-03,0,14.0,,0.14,0.0
2017-05-04,52,14.0,,0.14,7.280000000000001
2017-05-05,13,14.0,,0.14,1.8200000000000003
2017-05-06,0,14.0,,0.14,0.0
2017-05-07,33,14.0,,0.14,4.62
2017-05-08,13,14.0,,0.14,1.8200000000000003
2017-05-09,0,14.0,,0.14,0.0
2017-05-10,13,14.0,,0.14,1.8200000000000003
2017-05-11,0,14.0,,0.14,0.0
2017-05-12,28,14.0,,0.14,3.9200000000000004
2017-05-13,33,14.0,,0.14,4.62
2017-05-14,0,14.0,,0.14,0.0
2017-05-15,14,14.0,,0.14,1.9600000000000002
2017-05-16,28,14.0,,0.14,3.9200000000000004
2017-05-17,29,14.0,,0.14,4.0600000000000005
2017-05-18,0,14.0,,0.14,0.0
2017-05-19,0,14.0,,0.14,0.0
2017-05-20,52,14.0,,0.14,7.280000000000001
2017-05-21,17,14.0,,0.14,2.3800000000000003
2017-05-22,57,14.0,,0.14,7.98
2017-05-23,41,14.0,,0.14,5.74
2017-05-24,14,14.0,,0.14,1.9600000000000002
2017-05-25,100,14.0,,0.14,14.000000000000002
2017-05-26,92,14.0,,0.14,12.88
2017-05-27,72,14.0,,0.14,10.080000000000002
2017-05-28,37,14.0,,0.14,5.180000000000001
2017-05-29,33,14.0,,0.14,4.62
2017-05-30,28,14.0,,0.14,3.9200000000000004
2017-05-31,27,14.0,,0.14,3.7800000000000002
2017-06-01,17,12.0,False,0.12,2.04
2017-06-02,34,12.0,,0.12,4.08
2017-06-03,20,12.0,,0.12,2.4
2017-06-04,20,12.0,,0.12,2.4
2017-06-05,16,12.0,,0.12,1.92
2017-06-06,95,12.0,,0.12,11.4
2017-06-07,65,12.0,,0.12,7.8
2017-06-08,49,12.0,,0.12,5.88
2017-06-09,17,12.0,,0.12,2.04
2017-06-10,20,12.0,,0.12,2.4
2017-06-11,20,12.0,,0.12,2.4
2017-06-12,49,12.0,,0.12,5.88
2017-06-13,32,12.0,,0.12,3.84
2017-06-14,65,12.0,,0.12,7.8
2017-06-15,34,12.0,,0.12,4.08
2017-06-16,34,12.0,,0.12,4.08
2017-06-17,100,12.0,,0.12,12.0
2017-06-18,20,12.0,,0.12,2.4
2017-06-19,0,12.0,,0.12,0.0
2017-06-20,31,12.0,,0.12,3.7199999999999998
2017-06-21,16,12.0,,0.12,1.92
2017-06-22,80,12.0,,0.12,9.6
2017-06-23,16,12.0,,0.12,1.92
2017-06-24,0,12.0,,0.12,0.0
2017-06-25,20,12.0,,0.12,2.4
2017-06-26,83,12.0,,0.12,9.959999999999999
2017-06-27,85,12.0,,0.12,10.2
2017-06-28,70,12.0,,0.12,8.4
2017-06-29,17,12.0,,0.12,2.04
2017-06-30,18,12.0,,0.12,2.16
2017-07-01,46,11.0,False,0.11,5.06
2017-07-02,0,11.0,,0.11,0.0
2017-07-03,43,11.0,,0.11,4.73
2017-07-04,23,11.0,,0.11,2.53
2017-07-05,42,11.0,,0.11,4.62
2017-07-06,20,11.0,,0.11,2.2
2017-07-07,0,11.0,,0.11,0.0
2017-07-08,23,11.0,,0.11,2.53
2017-07-09,92,11.0,,0.11,10.12
2017-07-10,20,11.0,,0.11,2.2
2017-07-11,0,11.0,,0.11,0.0
2017-07-12,39,11.0,,0.11,4.29
2017-07-13,0,11.0,,0.11,0.0
2017-07-14,0,11.0,,0.11,0.0
2017-07-15,0,11.0,,0.11,0.0
2017-07-16,23,11.0,,0.11,2.53
2017-07-17,78,11.0,,0.11,8.58
2017-07-18,98,11.0,,0.11,10.78
2017-07-19,20,11.0,,0.11,2.2
2017-07-20,39,11.0,,0.11,4.29
2017-07-21,100,11.0,,0.11,11.0
2017-07-22,68,11.0,,0.11,7.48
2017-07-23,23,11.0,,0.11,2.53
2017-07-24,0,11.0,,0.11,0.0
2017-07-25,58,11.0,,0.11,6.38
2017-07-26,79,11.0,,0.11,8.69
2017-07-27,39,11.0,,0.11,4.29
2017-07-28,81,11.0,,0.11,8.91
2017-07-29,68,11.0,,0.11,7.48
2017-07-30,23,11.0,,0.11,2.53
2017-07-31,58,11.0,,0.11,6.38
2017-08-01,42,15.0,False,0.15,6.3
2017-08-02,41,15.0,,0.15,6.1499999999999995
2017-08-03,14,15.0,,0.15,2.1
2017-08-04,15,15.0,,0.15,2.25
2017-08-05,50,15.0,,0.15,7.5
2017-08-06,52,15.0,,0.15,7.8
2017-08-07,55,15.0,,0.15,8.25
2017-08-08,27,15.0,,0.15,4.05
2017-08-09,42,15.0,,0.15,6.3
2017-08-10,29,15.0,,0.15,4.35
2017-08-11,0,15.0,,0.15,0.0
2017-08-12,17,15.0,,0.15,2.55
2017-08-13,50,15.0,,0.15,7.5
2017-08-14,85,15.0,,0.15,12.75
2017-08-15,72,15.0,,0.15,10.799999999999999
2017-08-16,100,15.0,,0.15,15.0
2017-08-17,43,15.0,,0.15,6.45
2017-08-18,29,15.0,,0.15,4.35
2017-08-19,50,15.0,,0.15,7.5
2017-08-20,66,15.0,,0.15,9.9
2017-08-21,13,15.0,,0.15,1.95
2017-08-22,28,15.0,,0.15,4.2
2017-08-23,28,15.0,,0.15,4.2
2017-08-24,14,15.0,,0.15,2.1
2017-08-25,29,15.0,,0.15,4.35
2017-08-26,65,15.0,,0.15,9.75
2017-08-27,16,15.0,,0.15,2.4
2017-08-28,0,15.0,,0.15,0.0
2017-08-29,42,15.0,,0.15,6.3
2017-08-30,14,15.0,,0.15,2.1
2017-08-31,28,15.0,,0.15,4.2
2017-09-01,0,12.0,False,0.12,0.0
2017-09-02,25,12.0,,0.12,3.0
2017-09-03,100,12.0,,0.12,12.0
2017-09-04,24,12.0,,0.12,2.88
2017-09-05,20,12.0,,0.12,2.4
2017-09-06,79,12.0,,0.12,9.48
2017-09-07,61,12.0,,0.12,7.319999999999999
2017-09-08,82,12.0,,0.12,9.84
2017-09-09,48,12.0,,0.12,5.76
2017-09-10,47,12.0,,0.12,5.64
2017-09-11,20,12.0,,0.12,2.4
2017-09-12,41,12.0,,0.12,4.92
2017-09-13,0,12.0,,0.12,0.0
2017-09-14,82,12.0,,0.12,9.84
2017-09-15,64,12.0,,0.12,7.68
2017-09-16,76,12.0,,0.12,9.12
2017-09-17,24,12.0,,0.12,2.88
2017-09-18,62,12.0,,0.12,7.4399999999999995
2017-09-19,61,12.0,,0.12,7.319999999999999
2017-09-20,21,12.0,,0.12,2.52
2017-09-21,21,12.0,,0.12,2.52
2017-09-22,43,12.0,,0.12,5.16
2017-09-23,25,12.0,,0.12,3.0
2017-09-24,49,12.0,,0.12,5.88
2017-09-25,62,12.0,,0.12,7.4399999999999995
2017-09-26,41,12.0,,0.12,4.92
2017-09-27,21,12.0,,0.12,2.52
2017-09-28,62,12.0,,0.12,7.4399999999999995
2017-09-29,0,12.0,,0.12,0.0
2017-09-30,0,12.0,,0.12,0.0
2017-10-01,26,15.0,False,0.15,3.9
2017-10-02,62,15.0,,0.15,9.299999999999999
2017-10-03,42,15.0,,0.15,6.3
2017-10-04,42,15.0,,0.15,6.3
2017-10-05,21,15.0,,0.15,3.15
2017-10-06,65,15.0,,0.15,9.75
2017-10-07,25,15.0,,0.15,3.75
2017-10-08,25,15.0,,0.15,3.75
2017-10-09,41,15.0,,0.15,6.1499999999999995
2017-10-10,83,15.0,,0.15,12.45
2017-10-11,21,15.0,,0.15,3.15
2017-10-12,84,15.0,,0.15,12.6
2017-10-13,87,15.0,,0.15,13.049999999999999
2017-10-14,51,15.0,,0.15,7.6499999999999995
2017-10-15,100,15.0,,0.15,15.0
2017-10-16,63,15.0,,0.15,9.45
2017-10-17,42,15.0,,0.15,6.3
2017-10-18,42,15.0,,0.15,6.3
2017-10-19,87,15.0,,0.15,13.049999999999999
2017-10-20,45,15.0,,0.15,6.75
2017-10-21,53,15.0,,0.15,7.949999999999999
2017-10-22,25,15.0,,0.15,3.75
2017-10-23,84,15.0,,0.15,12.6
2017-10-24,42,15.0,,0.15,6.3
2017-10-25,63,15.0,,0.15,9.45
2017-10-26,42,15.0,,0.15,6.3
2017-10-27,44,15.0,,0.15,6.6
2017-10-28,77,15.0,,0.15,11.549999999999999
2017-10-29,75,15.0,,0.15,11.25
2017-10-30,82,15.0,,0.15,12.299999999999999
2017-10-31,86,15.0,,0.15,12.9
2017-11-01,17,41.0,False,0.41,6.97
2017-11-02,44,41.0,,0.41,18.04
2017-11-03,47,41.0,,0.41,19.27
2017-11-04,20,41.0,,0.41,8.2
2017-11-05,29,41.0,,0.41,11.889999999999999
2017-11-06,16,41.0,,0.41,6.56
2017-11-07,20,41.0,,0.41,8.2
2017-11-08,12,41.0,,0.41,4.92
2017-11-09,21,41.0,,0.41,8.61
2017-11-10,17,41.0,,0.41,6.97
2017-11-11,25,41.0,,0.41,10.25
2017-11-12,19,41.0,,0.41,7.789999999999999
2017-11-13,12,41.0,,0.41,4.92
2017-11-14,0,41.0,,0.41,0.0
2017-11-15,12,41.0,,0.41,4.92
2017-11-16,12,41.0,,0.41,4.92
2017-11-17,38,41.0,,0.41,15.579999999999998
2017-11-18,5,41.0,,0.41,2.05
2017-11-19,10,41.0,,0.41,4.1
2017-11-20,12,41.0,,0.41,4.92
2017-11-21,34,41.0,,0.41,13.94
2017-11-22,14,41.0,,0.41,5.739999999999999
2017-11-23,25,41.0,,0.41,10.25
2017-11-24,23,41.0,,0.41,9.43
2017-11-25,19,41.0,,0.41,7.789999999999999
2017-11-26,14,41.0,,0.41,5.739999999999999
2017-11-27,58,41.0,,0.41,23.779999999999998
2017-11-28,98,41.0,,0.41,40.18
2017-11-29,100,41.0,,0.41,41.0
2017-11-30,77,41.0,,0.41,31.569999999999997
2017-12-01,31,100.0,False,1.0,31.0
2017-12-02,16,100.0,,1.0,16.0
2017-12-03,13,100.0,,1.0,13.0
2017-12-04,21,100.0,,1.0,21.0
2017-12-05,24,100.0,,1.0,24.0
2017-12-06,49,100.0,,1.0,49.0
2017-12-07,100,100.0,,1.0,100.0
2017-12-08,71,100.0,,1.0,71.0
2017-12-09,52,100.0,,1.0,52.0
2017-12-10,45,100.0,,1.0,45.0
2017-12-11,41,100.0,,1.0,41.0
2017-12-12,46,100.0,,1.0,46.0
2017-12-13,49,100.0,,1.0,49.0
2017-12-14,49,100.0,,1.0,49.0
2017-12-15,37,100.0,,1.0,37.0
2017-12-16,49,100.0,,1.0,49.0
2017-12-17,43,100.0,,1.0,43.0
2017-12-18,66,100.0,,1.0,66.0
2017-12-19,57,100.0,,1.0,57.0
2017-12-20,59,100.0,,1.0,59.0
2017-12-21,51,100.0,,1.0,51.0
2017-12-22,66,100.0,,1.0,66.0
2017-12-23,31,100.0,,1.0,31.0
2017-12-24,15,100.0,,1.0,15.0
2017-12-25,24,100.0,,1.0,24.0
2017-12-26,11,100.0,,1.0,11.0
2017-12-27,20,100.0,,1.0,20.0
2017-12-28,12,100.0,,1.0,12.0
2017-12-29,15,100.0,,1.0,15.0
2017-12-30,33,100.0,,1.0,33.0
2017-12-31,11,100.0,,1.0,11.0
2018-01-01,25,35.0,False,0.35,8.75
2018-01-02,57,35.0,,0.35,19.95
2018-01-03,89,35.0,,0.35,31.15
2018-01-04,82,35.0,,0.35,28.7
2018-01-05,49,35.0,,0.35,17.15
2018-01-06,63,35.0,,0.35,22.049999999999997
2018-01-07,63,35.0,,0.35,22.049999999999997
2018-01-08,27,35.0,,0.35,9.45
2018-01-09,13,35.0,,0.35,4.55
2018-01-10,54,35.0,,0.35,18.9
2018-01-11,74,35.0,,0.35,25.9
2018-01-12,48,35.0,,0.35,16.799999999999997
2018-01-13,40,35.0,,0.35,14.0
2018-01-14,79,35.0,,0.35,27.65
2018-01-15,35,35.0,,0.35,12.25
2018-01-16,53,35.0,,0.35,18.549999999999997
2018-01-17,100,35.0,,0.35,35.0
2018-01-18,34,35.0,,0.35,11.899999999999999
2018-01-19,48,35.0,,0.35,16.799999999999997
2018-01-20,32,35.0,,0.35,11.2
2018-01-21,31,35.0,,0.35,10.85
2018-01-22,26,35.0,,0.35,9.1
2018-01-23,7,35.0,,0.35,2.4499999999999997
2018-01-24,66,35.0,,0.35,23.099999999999998
2018-01-25,60,35.0,,0.35,21.0
2018-01-26,14,35.0,,0.35,4.8999999999999995
2018-01-27,40,35.0,,0.35,14.0
2018-01-28,39,35.0,,0.35,13.649999999999999
2018-01-29,26,35.0,,0.35,9.1
2018-01-30,7,35.0,,0.35,2.4499999999999997
2018-01-31,33,35.0,,0.35,11.549999999999999
2018-02-01,49,19.0,False,0.19,9.31
2018-02-02,100,19.0,,0.19,19.0
2018-02-03,46,19.0,,0.19,8.74
2018-02-04,57,19.0,,0.19,10.83
2018-02-05,28,19.0,,0.19,5.32
2018-02-06,76,19.0,,0.19,14.44
2018-02-07,57,19.0,,0.19,10.83
2018-02-08,96,19.0,,0.19,18.240000000000002
2018-02-09,20,19.0,,0.19,3.8
2018-02-10,23,19.0,,0.19,4.37
2018-02-11,46,19.0,,0.19,8.74
2018-02-12,10,19.0,,0.19,1.9
2018-02-13,19,19.0,,0.19,3.61
2018-02-14,49,19.0,,0.19,9.31
2018-02-15,39,19.0,,0.19,7.41
2018-02-16,21,19.0,,0.19,3.99
2018-02-17,35,19.0,,0.19,6.65
2018-02-18,47,19.0,,0.19,8.93
2018-02-19,41,19.0,,0.19,7.79
2018-02-20,10,19.0,,0.19,1.9
2018-02-21,0,19.0,,0.19,0.0
2018-02-22,29,19.0,,0.19,5.51
2018-02-23,10,19.0,,0.19,1.9
2018-02-24,11,19.0,,0.19,2.09
2018-02-25,23,19.0,,0.19,4.37
2018-02-26,10,19.0,,0.19,1.9
2018-02-27,58,19.0,,0.19,11.02
2018-02-28,19,19.0,,0.19,3.61
2018-03-01,19,12.0,False,0.12,2.28
2018-03-02,39,12.0,,0.12,4.68
2018-03-03,47,12.0,,0.12,5.64
2018-03-04,48,12.0,,0.12,5.76
2018-03-05,78,12.0,,0.12,9.36
2018-03-06,39,12.0,,0.12,4.68
2018-03-07,58,12.0,,0.12,6.96
2018-03-08,39,12.0,,0.12,4.68
2018-03-09,41,12.0,,0.12,4.92
2018-03-10,23,12.0,,0.12,2.76
2018-03-11,23,12.0,,0.12,2.76
2018-03-12,39,12.0,,0.12,4.68
2018-03-13,20,12.0,,0.12,2.4
2018-03-14,59,12.0,,0.12,7.08
2018-03-15,100,12.0,,0.12,12.0
2018-03-16,60,12.0,,0.12,7.199999999999999
2018-03-17,24,12.0,,0.12,2.88
2018-03-18,48,12.0,,0.12,5.76
2018-03-19,98,12.0,,0.12,11.76
2018-03-20,97,12.0,,0.12,11.639999999999999
2018-03-21,20,12.0,,0.12,2.4
2018-03-22,60,12.0,,0.12,7.199999999999999
2018-03-23,62,12.0,,0.12,7.4399999999999995
2018-03-24,48,12.0,,0.12,5.76
2018-03-25,24,12.0,,0.12,2.88
2018-03-26,20,12.0,,0.12,2.4
2018-03-27,20,12.0,,0.12,2.4
2018-03-28,21,12.0,,0.12,2.52
2018-03-29,41,12.0,,0.12,4.92
2018-03-30,44,12.0,,0.12,5.279999999999999
2018-03-31,49,12.0,,0.12,5.88
2018-04-01,96,10.0,False,0.1,9.600000000000001
2018-04-02,0,10.0,,0.1,0.0
2018-04-03,51,10.0,,0.1,5.1000000000000005
2018-04-04,51,10.0,,0.1,5.1000000000000005
2018-04-05,26,10.0,,0.1,2.6
2018-04-06,26,10.0,,0.1,2.6
2018-04-07,30,10.0,,0.1,3.0
2018-04-08,30,10.0,,0.1,3.0
2018-04-09,50,10.0,,0.1,5.0
2018-04-10,100,10.0,,0.1,10.0
2018-04-11,26,10.0,,0.1,2.6
2018-04-12,0,10.0,,0.1,0.0
2018-04-13,26,10.0,,0.1,2.6
2018-04-14,31,10.0,,0.1,3.1
2018-04-15,60,10.0,,0.1,6.0
2018-04-16,25,10.0,,0.1,2.5
2018-04-17,25,10.0,,0.1,2.5
2018-04-18,76,10.0,,0.1,7.6000000000000005
2018-04-19,76,10.0,,0.1,7.6000000000000005
2018-04-20,26,10.0,,0.1,2.6
2018-04-21,31,10.0,,0.1,3.1
2018-04-22,31,10.0,,0.1,3.1
2018-04-23,50,10.0,,0.1,5.0
2018-04-24,50,10.0,,0.1,5.0
2018-04-25,50,10.0,,0.1,5.0
2018-04-26,51,10.0,,0.1,5.1000000000000005
2018-04-27,26,10.0,,0.1,2.6
2018-04-28,94,10.0,,0.1,9.4
2018-04-29,62,10.0,,0.1,6.2
2018-04-30,50,10.0,,0.1,5.0
2018-05-01,59,7.0,False,0.07,4.130000000000001
2018-05-02,20,7.0,,0.07,1.4000000000000001
2018-05-03,79,7.0,,0.07,5.53
2018-05-04,41,7.0,,0.07,2.87
2018-05-05,0,7.0,,0.07,0.0
2018-05-06,24,7.0,,0.07,1.6800000000000002
2018-05-07,0,7.0,,0.07,0.0
2018-05-08,0,7.0,,0.07,0.0
2018-05-09,40,7.0,,0.07,2.8000000000000003
2018-05-10,0,7.0,,0.07,0.0
2018-05-11,81,7.0,,0.07,5.670000000000001
2018-05-12,0,7.0,,0.07,0.0
2018-05-13,100,7.0,,0.07,7.000000000000001
2018-05-14,40,7.0,,0.07,2.8000000000000003
2018-05-15,20,7.0,,0.07,1.4000000000000001
2018-05-16,0,7.0,,0.07,0.0
2018-05-17,20,7.0,,0.07,1.4000000000000001
2018-05-18,20,7.0,,0.07,1.4000000000000001
2018-05-19,24,7.0,,0.07,1.6800000000000002
2018-05-20,0,7.0,,0.07,0.0
2018-05-21,40,7.0,,0.07,2.8000000000000003
2018-05-22,0,7.0,,0.07,0.0
2018-05-23,20,7.0,,0.07,1.4000000000000001
2018-05-24,21,7.0,,0.07,1.4700000000000002
2018-05-25,44,7.0,,0.07,3.08
2018-05-26,0,7.0,,0.07,0.0
2018-05-27,0,7.0,,0.07,0.0
2018-05-28,0,7.0,,0.07,0.0
2018-05-29,41,7.0,,0.07,2.87
2018-05-30,20,7.0,,0.07,1.4000000000000001
2018-05-31,21,7.0,,0.07,1.4700000000000002
2018-06-01,43,8.0,False,0.08,3.44
2018-06-02,0,8.0,,0.08,0.0
2018-06-03,75,8.0,,0.08,6.0
2018-06-04,21,8.0,,0.08,1.68
2018-06-05,42,8.0,,0.08,3.36
2018-06-06,21,8.0,,0.08,1.68
2018-06-07,0,8.0,,0.08,0.0
2018-06-08,22,8.0,,0.08,1.76
2018-06-09,25,8.0,,0.08,2.0
2018-06-10,25,8.0,,0.08,2.0
2018-06-11,100,8.0,,0.08,8.0
2018-06-12,39,8.0,,0.08,3.12
2018-06-13,59,8.0,,0.08,4.72
2018-06-14,42,8.0,,0.08,3.36
2018-06-15,22,8.0,,0.08,1.76
2018-06-16,26,8.0,,0.08,2.08
2018-06-17,25,8.0,,0.08,2.0
2018-06-18,63,8.0,,0.08,5.04
2018-06-19,21,8.0,,0.08,1.68
2018-06-20,21,8.0,,0.08,1.68
2018-06-21,0,8.0,,0.08,0.0
2018-06-22,87,8.0,,0.08,6.96
2018-06-23,25,8.0,,0.08,2.0
2018-06-24,25,8.0,,0.08,2.0
2018-06-25,21,8.0,,0.08,1.68
2018-06-26,22,8.0,,0.08,1.76
2018-06-27,43,8.0,,0.08,3.44
2018-06-28,0,8.0,,0.08,0.0
2018-06-29,0,8.0,,0.08,0.0
2018-06-30,0,8.0,,0.08,0.0
2018-07-01,25,6.0,False,0.06,1.5
2018-07-02,63,6.0,,0.06,3.78
2018-07-03,43,6.0,,0.06,2.58
2018-07-04,100,6.0,,0.06,6.0
2018-07-05,0,6.0,,0.06,0.0
2018-07-06,0,6.0,,0.06,0.0
2018-07-07,25,6.0,,0.06,1.5
2018-07-08,25,6.0,,0.06,1.5
2018-07-09,21,6.0,,0.06,1.26
2018-07-10,41,6.0,,0.06,2.46
2018-07-11,0,6.0,,0.06,0.0
2018-07-12,0,6.0,,0.06,0.0
2018-07-13,22,6.0,,0.06,1.3199999999999998
2018-07-14,0,6.0,,0.06,0.0
2018-07-15,0,6.0,,0.06,0.0
2018-07-16,22,6.0,,0.06,1.3199999999999998
2018-07-17,42,6.0,,0.06,2.52
2018-07-18,0,6.0,,0.06,0.0
2018-07-19,22,6.0,,0.06,1.3199999999999998
2018-07-20,22,6.0,,0.06,1.3199999999999998
2018-07-21,0,6.0,,0.06,0.0
2018-07-22,24,6.0,,0.06,1.44
2018-07-23,21,6.0,,0.06,1.26
2018-07-24,62,6.0,,0.06,3.7199999999999998
2018-07-25,21,6.0,,0.06,1.26
2018-07-26,0,6.0,,0.06,0.0
2018-07-27,0,6.0,,0.06,0.0
2018-07-28,0,6.0,,0.06,0.0
2018-07-29,0,6.0,,0.06,0.0
2018-07-30,0,6.0,,0.06,0.0
2018-07-31,42,6.0,,0.06,2.52
2018-08-01,0,8.0,False,0.08,0.0
2018-08-02,0,8.0,,0.08,0.0
2018-08-03,0,8.0,,0.08,0.0
2018-08-04,0,8.0,,0.08,0.0
2018-08-05,38,8.0,,0.08,3.04
2018-08-06,65,8.0,,0.08,5.2
2018-08-07,96,8.0,,0.08,7.68
2018-08-08,64,8.0,,0.08,5.12
2018-08-09,98,8.0,,0.08,7.84
2018-08-10,100,8.0,,0.08,8.0
2018-08-11,38,8.0,,0.08,3.04
2018-08-12,38,8.0,,0.08,3.04
2018-08-13,65,8.0,,0.08,5.2
2018-08-14,0,8.0,,0.08,0.0
2018-08-15,65,8.0,,0.08,5.2
2018-08-16,65,8.0,,0.08,5.2
2018-08-17,65,8.0,,0.08,5.2
2018-08-18,38,8.0,,0.08,3.04
2018-08-19,38,8.0,,0.08,3.04
2018-08-20,0,8.0,,0.08,0.0
2018-08-21,0,8.0,,0.08,0.0
2018-08-22,0,8.0,,0.08,0.0
2018-08-23,33,8.0,,0.08,2.64
2018-08-24,65,8.0,,0.08,5.2
2018-08-25,38,8.0,,0.08,3.04
2018-08-26,76,8.0,,0.08,6.08
2018-08-27,32,8.0,,0.08,2.56
2018-08-28,0,8.0,,0.08,0.0
2018-08-29,63,8.0,,0.08,5.04
2018-08-30,64,8.0,,0.08,5.12
2018-08-31,0,8.0,,0.08,0.0
2018-09-01,0,6.0,False,0.06,0.0
2018-09-02,34,6.0,,0.06,2.04
2018-09-03,33,6.0,,0.06,1.98
2018-09-04,85,6.0,,0.06,5.1
2018-09-05,56,6.0,,0.06,3.36
2018-09-06,0,6.0,,0.06,0.0
2018-09-07,57,6.0,,0.06,3.42
2018-09-08,33,6.0,,0.06,1.98
2018-09-09,0,6.0,,0.06,0.0
2018-09-10,0,6.0,,0.06,0.0
2018-09-11,0,6.0,,0.06,0.0
2018-09-12,28,6.0,,0.06,1.68
2018-09-13,28,6.0,,0.06,1.68
2018-09-14,0,6.0,,0.06,0.0
2018-09-15,0,6.0,,0.06,0.0
2018-09-16,33,6.0,,0.06,1.98
2018-09-17,0,6.0,,0.06,0.0
2018-09-18,28,6.0,,0.06,1.68
2018-09-19,29,6.0,,0.06,1.74
2018-09-20,0,6.0,,0.06,0.0
2018-09-21,0,6.0,,0.06,0.0
2018-09-22,0,6.0,,0.06,0.0
2018-09-23,0,6.0,,0.06,0.0
2018-09-24,0,6.0,,0.06,0.0
2018-09-25,0,6.0,,0.06,0.0
2018-09-26,28,6.0,,0.06,1.68
2018-09-27,0,6.0,,0.06,0.0
2018-09-28,0,6.0,,0.06,0.0
2018-09-29,35,6.0,,0.06,2.1
2018-09-30,100,6.0,,0.06,6.0
2018-10-01,27,6.0,False,0.06,1.6199999999999999
2018-10-02,82,6.0,,0.06,4.92
2018-10-03,54,6.0,,0.06,3.2399999999999998
2018-10-04,27,6.0,,0.06,1.6199999999999999
2018-10-05,0,6.0,,0.06,0.0
2018-10-06,66,6.0,,0.06,3.96
2018-10-07,32,6.0,,0.06,1.92
2018-10-08,55,6.0,,0.06,3.3
2018-10-09,0,6.0,,0.06,0.0
2018-10-10,28,6.0,,0.06,1.68
2018-10-11,28,6.0,,0.06,1.68
2018-10-12,58,6.0,,0.06,3.48
2018-10-13,0,6.0,,0.06,0.0
2018-10-14,67,6.0,,0.06,4.02
2018-10-15,55,6.0,,0.06,3.3
2018-10-16,55,6.0,,0.06,3.3
2018-10-17,56,6.0,,0.06,3.36
2018-10-18,57,6.0,,0.06,3.42
2018-10-19,0,6.0,,0.06,0.0
2018-10-20,33,6.0,,0.06,1.98
2018-10-21,0,6.0,,0.06,0.0
2018-10-22,0,6.0,,0.06,0.0
2018-10-23,0,6.0,,0.06,0.0
2018-10-24,0,6.0,,0.06,0.0
2018-10-25,28,6.0,,0.06,1.68
2018-10-26,0,6.0,,0.06,0.0
2018-10-27,100,6.0,,0.06,6.0
2018-10-28,0,6.0,,0.06,0.0
2018-10-29,27,6.0,,0.06,1.6199999999999999
2018-10-30,55,6.0,,0.06,3.3
2018-10-31,28,6.0,,0.06,1.68
2018-11-01,0,8.0,False,0.08,0.0
2018-11-02,40,8.0,,0.08,3.2
2018-11-03,24,8.0,,0.08,1.92
2018-11-04,0,8.0,,0.08,0.0
2018-11-05,37,8.0,,0.08,2.96
2018-11-06,20,8.0,,0.08,1.6
2018-11-07,18,8.0,,0.08,1.44
2018-11-08,0,8.0,,0.08,0.0
2018-11-09,20,8.0,,0.08,1.6
2018-11-10,24,8.0,,0.08,1.92
2018-11-11,24,8.0,,0.08,1.92
2018-11-12,20,8.0,,0.08,1.6
2018-11-13,0,8.0,,0.08,0.0
2018-11-14,40,8.0,,0.08,3.2
2018-11-15,100,8.0,,0.08,8.0
2018-11-16,0,8.0,,0.08,0.0
2018-11-17,0,8.0,,0.08,0.0
2018-11-18,0,8.0,,0.08,0.0
2018-11-19,41,8.0,,0.08,3.2800000000000002
2018-11-20,41,8.0,,0.08,3.2800000000000002
2018-11-21,0,8.0,,0.08,0.0
2018-11-22,0,8.0,,0.08,0.0
2018-11-23,0,8.0,,0.08,0.0
2018-11-24,92,8.0,,0.08,7.36
2018-11-25,23,8.0,,0.08,1.84
2018-11-26,0,8.0,,0.08,0.0
2018-11-27,19,8.0,,0.08,1.52
2018-11-28,59,8.0,,0.08,4.72
2018-11-29,20,8.0,,0.08,1.6
2018-11-30,20,8.0,,0.08,1.6
2018-12-01,55,5.0,False,0.05,2.75
2018-12-02,0,5.0,,0.05,0.0
2018-12-03,46,5.0,,0.05,2.3000000000000003
2018-12-04,0,5.0,,0.05,0.0
2018-12-05,0,5.0,,0.05,0.0
2018-12-06,72,5.0,,0.05,3.6
2018-12-07,0,5.0,,0.05,0.0
2018-12-08,0,5.0,,0.05,0.0
2018-12-09,0,5.0,,0.05,0.0
2018-12-10,0,5.0,,0.05,0.0
2018-12-11,0,5.0,,0.05,0.0
2018-12-12,48,5.0,,0.05,2.4000000000000004
2018-12-13,24,5.0,,0.05,1.2000000000000002
2018-12-14,47,5.0,,0.05,2.35
2018-12-15,59,5.0,,0.05,2.95
2018-12-16,58,5.0,,0.05,2.9000000000000004
2018-12-17,22,5.0,,0.05,1.1
2018-12-18,0,5.0,,0.05,0.0
2018-12-19,0,5.0,,0.05,0.0
2018-12-20,51,5.0,,0.05,2.5500000000000003
2018-12-21,26,5.0,,0.05,1.3
2018-12-22,0,5.0,,0.05,0.0
2018-12-23,0,5.0,,0.05,0.0
