Date,Last Price
4/2/2018,1.3053
3/30/2018,1.3011
3/29/2018,1.3021
3/28/2018,1.3051
3/27/2018,1.3022
3/26/2018,1.2907
3/23/2018,1.2991
3/22/2018,1.2999
3/21/2018,1.2878
3/20/2018,1.3016
3/19/2018,1.2956
3/16/2018,1.2964
3/15/2018,1.2824
3/14/2018,1.2694
3/13/2018,1.2723
3/12/2018,1.2702
3/9/2018,1.2743
3/8/2018,1.2844
3/7/2018,1.2779
3/6/2018,1.2773
3/5/2018,1.2878
3/2/2018,1.2886
3/1/2018,1.2894
2/28/2018,1.2884
2/27/2018,1.2838
2/26/2018,1.2732
2/23/2018,1.2754
2/22/2018,1.2746
2/21/2018,1.2813
2/20/2018,1.2684
2/19/2018,1.2638
2/16/2018,1.2646
2/15/2018,1.2586
2/14/2018,1.2617
2/13/2018,1.2724
2/12/2018,1.2718
2/9/2018,1.2801
2/8/2018,1.2851
2/7/2018,1.2784
2/6/2018,1.2649
2/5/2018,1.2693
2/2/2018,1.2619
2/1/2018,1.2439
1/31/2018,1.2413
1/30/2018,1.2369
1/29/2018,1.2354
1/26/2018,1.2329
1/25/2018,1.246
1/24/2018,1.2398
1/23/2018,1.25
1/22/2018,1.2474
1/19/2018,1.2511
1/18/2018,1.25
1/17/2018,1.2546
1/16/2018,1.2562
1/15/2018,1.2554
1/12/2018,1.2631
1/11/2018,1.2672
1/10/2018,1.2751
1/9/2018,1.2782
1/8/2018,1.2753
1/5/2018,1.2718
1/4/2018,1.2715
1/3/2018,1.2763
1/2/2018,1.2773
1/1/2018,1.2812
12/29/2017,1.281
12/28/2017,1.2828
12/27/2017,1.2872
12/26/2017,1.2939
12/25/2017,1.2966
12/22/2017,1.2966
12/21/2017,1.2984
12/20/2017,1.3043
12/19/2017,1.305
12/18/2017,1.3045
12/15/2017,1.3081
12/14/2017,1.3044
12/13/2017,1.3094
12/12/2017,1.3229
12/11/2017,1.3287
12/8/2017,1.3317
12/7/2017,1.3313
12/6/2017,1.3221
12/5/2017,1.3145
12/4/2017,1.3161
12/1/2017,1.3136
11/30/2017,1.3217
11/29/2017,1.3209
11/28/2017,1.3166
11/27/2017,1.3154
11/24/2017,1.3129
11/23/2017,1.3115
11/22/2017,1.3124
11/21/2017,1.3196
11/20/2017,1.3245
11/17/2017,1.3219
11/16/2017,1.3179
11/15/2017,1.3176
11/14/2017,1.3103
11/13/2017,1.3117
11/10/2017,1.3054
11/9/2017,1.3021
11/8/2017,1.3024
11/7/2017,1.308
11/6/2017,1.3002
11/3/2017,1.3072
11/2/2017,1.2964
11/1/2017,1.3028
10/31/2017,1.3062
10/30/2017,1.3007
10/27/2017,1.3024
10/26/2017,1.305
10/25/2017,1.2981
10/24/2017,1.286
10/23/2017,1.281
10/20/2017,1.2793
10/19/2017,1.2692
10/18/2017,1.2745
10/17/2017,1.2747
10/16/2017,1.2738
10/13/2017,1.2677
10/12/2017,1.2787
10/11/2017,1.284
10/10/2017,1.2857
10/9/2017,1.2897
10/6/2017,1.2872
10/5/2017,1.2829
10/4/2017,1.2717
10/3/2017,1.2763
10/2/2017,1.2776
9/29/2017,1.2765
9/28/2017,1.2727
9/27/2017,1.2741
9/26/2017,1.2679
9/25/2017,1.26
9/22/2017,1.256
9/21/2017,1.2612
9/20/2017,1.2451
9/19/2017,1.2486
9/18/2017,1.2562
9/15/2017,1.2497
9/14/2017,1.2492
9/13/2017,1.2521
9/12/2017,1.2471
9/11/2017,1.2455
9/8/2017,1.241
9/7/2017,1.2427
9/6/2017,1.2499
9/5/2017,1.2506
9/4/2017,1.2587
9/1/2017,1.2549
8/31/2017,1.2586
8/30/2017,1.265
8/29/2017,1.2575
8/28/2017,1.2557
8/25/2017,1.2605
8/24/2017,1.2656
8/23/2017,1.2651
8/22/2017,1.2639
8/21/2017,1.2594
8/18/2017,1.2611
8/17/2017,1.2682
8/16/2017,1.2618
8/15/2017,1.2787
8/14/2017,1.2736
8/11/2017,1.2667
8/10/2017,1.2696
8/9/2017,1.268
8/8/2017,1.2635
8/7/2017,1.2638
8/4/2017,1.2614
8/3/2017,1.2582
8/2/2017,1.2551
8/1/2017,1.2549
7/31/2017,1.2494
7/28/2017,1.2523
7/27/2017,1.2551
7/26/2017,1.2492
7/25/2017,1.2599
7/24/2017,1.262
7/21/2017,1.2634
7/20/2017,1.2566
7/19/2017,1.2576
7/18/2017,1.2632
7/17/2017,1.2822
7/14/2017,1.2771
7/13/2017,1.2939
7/12/2017,1.3024
7/11/2017,1.3093
7/10/2017,1.3146
7/7/2017,1.3152
7/6/2017,1.3183
7/5/2017,1.3152
7/4/2017,1.3152
7/3/2017,1.3054
6/30/2017,1.3007
6/29/2017,1.3015
6/28/2017,1.3089
6/27/2017,1.3187
6/26/2017,1.3184
6/23/2017,1.3217
6/22/2017,1.3259
6/21/2017,1.3239
6/20/2017,1.3192
6/19/2017,1.316
6/16/2017,1.3124
6/15/2017,1.3195
6/14/2017,1.3176
6/13/2017,1.3268
6/12/2017,1.326
6/9/2017,1.3285
6/8/2017,1.3252
6/7/2017,1.3245
6/6/2017,1.3322
6/5/2017,1.3358
6/2/2017,1.3435
6/1/2017,1.356
5/31/2017,1.3458
5/30/2017,1.3395
5/29/2017,1.3442
5/26/2017,1.3428
5/25/2017,1.3414
5/24/2017,1.3326
5/23/2017,1.3373
5/22/2017,1.3375
5/19/2017,1.3411
5/18/2017,1.3478
5/17/2017,1.3456
5/16/2017,1.3465
5/15/2017,1.3489
5/12/2017,1.3537
5/11/2017,1.3552
5/10/2017,1.3574
5/9/2017,1.3615
5/8/2017,1.3537
5/5/2017,1.3474
5/4/2017,1.3498
5/3/2017,1.3472
5/2/2017,1.327
5/1/2017,1.3288
4/28/2017,1.3353
4/27/2017,1.3393
4/26/2017,1.338
4/25/2017,1.3272
4/24/2017,1.321
4/21/2017,1.3262
4/20/2017,1.3286
4/19/2017,1.3338
4/18/2017,1.3227
4/17/2017,1.3176
4/14/2017,1.3194
4/13/2017,1.3213
4/12/2017,1.3294
4/11/2017,1.3335
4/10/2017,1.3331
4/7/2017,1.3333
4/6/2017,1.3253
4/5/2017,1.3213
4/4/2017,1.322
4/3/2017,1.3148
3/31/2017,1.3108
3/30/2017,1.3087
3/29/2017,1.3038
3/28/2017,1.3099
