Date,Document ID
01/06/2021,BBLS DD X1Q6O9EK8782
01/06/2021,BBLS DD X1Q6O9F04882
01/06/2021,BBLS DD X1Q6O9F04982
01/05/2021,BBLS DD X1Q6O9D7HE82
01/03/2021,BBLS DD X1Q6O9BJMTO2
01/03/2021,BBLS DD X1Q6O9BJVK82
01/03/2021,BBLS DD X1Q6O9BO1282
01/03/2021,BBLS DD X1Q6O9BPOLO2
01/03/2021,BBLS DD X1Q6O9GKD8O2
12/31/2020,BBLS DD X1Q6O95EKAO2
12/30/2020,BBLS DD X1Q6O943J5O2
12/30/2020,BBLS DD X1Q6O9CFG1O2
12/29/2020,BBLS DD X1Q6O917BDO2
12/29/2020,BBLS DD X1Q6O91DV482
12/29/2020,BBLS DD X1Q6O91SNAO2
12/29/2020,BBLS DD X1Q6O93UOS82
12/28/2020,BBLS DD X1Q6O8V8MBO2
12/28/2020,BBLS DD X1Q6O8VCL082
12/28/2020,BBLS DD X1Q6O90GV0O2
12/22/2020,BBLS DD X1Q6O8HB91O2
12/22/2020,BBLS DD X1Q6OC1UIR82
12/21/2020,BBLS DD X1Q6O8F44VO2
12/21/2020,BBLS DD X1Q6O8FFVSO2
12/20/2020,BBLS DD X1Q6O8D862O2
12/19/2020,BBLS DD X1Q6O8CJJEO2
12/17/2020,BBLS DD X1Q6O8C0GN82
12/17/2020,BBLS DD X1Q6O8C2K8O2
12/17/2020,BBLS DD X1Q6O8C2SEO2
12/17/2020,BBLS DD X1Q6O8C36182
12/16/2020,BBLS DD X1Q6O8BN6HO2
12/16/2020,BBLS DD X1Q6O8BPV3O2
12/16/2020,BBLS DD X1Q6O8BQ7982
12/16/2020,BBLS DD X1Q6O8C24R82
12/16/2020,BBLS DD X1Q6O8DAC382
12/15/2020,BBLS DD X1Q6O8BJ9I82
12/15/2020,BBLS DD X1Q6O8BP9082
12/14/2020,BBLS DD X1Q6O8BESJ82
12/13/2020,BBLS DD X1Q6O8ANF7O2
12/13/2020,BBLS DD X1Q6O8AP67O2
12/10/2020,BBLS DD X1Q6O8A9OA82
12/10/2020,BBLS DD X1Q6O8AAGKO2
12/10/2020,BBLS DD X1Q6O8AASRO2
12/10/2020,BBLS DD X1Q6O8ABFQ82
12/10/2020,BBLS DD X1Q6O8ABNQ82
12/09/2020,BBLS DD X1Q6O8A2BQ82
12/08/2020,BBLS DD X1Q6O89L7FO2
12/08/2020,BBLS DD X1Q6O89ML5O2
12/08/2020,BBLS DD X1Q6O89MQQO2
12/08/2020,BBLS DD X1Q6O89N02O2
12/08/2020,BBLS DD X1Q6O89N11O2
12/08/2020,BBLS DD X1Q6O89O1V82
12/07/2020,BBLS DD X1Q6O89C7U82
12/07/2020,BBLS DD X1Q6O89F9N82
